step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1776122758.3846238,-0.09303880151652942,0.09287415676667779,-0.817374320825538,-0.0010261000152970699,0.995,0.995,0.164,0.999,0.032,-0.032,-0.0
1,1776122758.3909292,-0.09318319660656373,0.09300261733607648,-0.7800340265356924,-0.0010913752858949086,0.994,0.994,0.166,0.999,0.033,-0.033,-0.0
2,1776122758.399305,-0.10149928111763457,0.10103302504595169,-0.8181562022744056,-0.001228006152006213,0.994,0.994,0.169,0.999,0.035,-0.035,-0.0
3,1776122758.407679,-0.10756394424529925,0.10705856292831867,-0.8255496110087562,-0.001372755163875259,0.994,0.994,0.174,0.999,0.037,-0.037,-0.0
4,1776122758.4161744,-0.11717410791190806,0.11662482414364522,-0.8760874170149936,-0.001525636265211969,0.993,0.993,0.178,0.998,0.039,-0.039,-0.0
5,1776122758.4244647,-0.11672561280054891,0.11612795542049108,-0.803877623171897,-0.0016866641887718673,0.993,0.993,0.181,0.998,0.041,-0.041,-0.0
6,1776122758.4329987,-0.12666154845621988,0.1260378552165378,-0.886132586743334,-0.0017702380291980682,0.992,0.992,0.184,0.998,0.042,-0.042,-0.0
7,1776122758.44183,-0.1314895958809073,0.13080997952950324,-0.8775639804736021,-0.0019435155418199021,0.992,0.992,0.188,0.998,0.044,-0.044,-0.0
8,1776122758.4494038,-0.1552978475699636,0.15427347248885245,-1.0,-0.002218788105895966,0.991,0.991,0.193,0.998,0.047,-0.047,-0.0
9,1776122758.4574416,-0.14748058357703187,0.14651093948555619,-0.8966787007967327,-0.002412566511069654,0.991,0.99,0.196,0.998,0.049,-0.049,-0.0
10,1776122758.4657445,-0.1499068039459694,0.14902576026755687,-0.8928386075090783,-0.002512541665406206,0.99,0.99,0.2,0.997,0.05,-0.05,-0.0
11,1776122758.4742272,-0.15769264708986028,0.1566909830110566,-0.8848643490516769,-0.0028248400647033897,0.989,0.989,0.205,0.997,0.053,-0.053,-0.0
12,1776122758.4824393,-0.16594541649748895,0.1647289993466211,-0.9090012909079814,-0.003043375061766627,0.989,0.988,0.209,0.997,0.055,-0.055,-0.0
13,1776122758.4906328,-0.2206609265398366,0.21879764001919327,-1.0,-0.0033867345029369666,0.988,0.987,0.215,0.997,0.058,-0.058,-0.0
14,1776122758.4990072,-0.18677881876419108,0.18543665645578078,-0.9710732381974584,-0.00362604440816688,0.987,0.987,0.219,0.996,0.06,-0.06,-0.0
15,1776122758.5076525,-0.17925984162349087,0.17780457192897617,-0.8502024486033845,-0.0038737041284132977,0.986,0.986,0.223,0.996,0.062,-0.062,-0.0
16,1776122758.5162137,-0.1852933553299771,0.1837173921660289,-0.8522729965433271,-0.004129737668977665,0.985,0.985,0.227,0.996,0.064,-0.064,-0.0
17,1776122758.5243585,-0.2112281274666903,0.20933003142308707,-1.0,-0.004529543440668312,0.985,0.984,0.232,0.996,0.067,-0.067,-0.0
18,1776122758.533166,-0.19659368069289077,0.19500173869762347,-0.856213787359388,-0.0046670263711417566,0.984,0.984,0.234,0.995,0.068,-0.068,-0.0
19,1776122758.5422459,-0.21227183736214766,0.21045901924769084,-0.9144452780302142,-0.005092164920383809,0.983,0.983,0.241,0.995,0.071,-0.071,-0.0
20,1776122758.5490746,-0.21248856168262353,0.21059779597113232,-0.8905024371895884,-0.005238119167427894,0.982,0.982,0.243,0.995,0.072,-0.072,-0.0
21,1776122758.5576446,-0.24617031414578075,0.24369224695854402,-1.0,-0.005843238134586387,0.981,0.981,0.25,0.994,0.076,-0.076,-0.0
22,1776122758.5658715,-0.31020531941082885,0.3075460178137776,-1.0,-0.006158630535384216,0.98,0.98,0.255,0.994,0.078,-0.078,-0.0
23,1776122758.5745795,-0.24851515573159452,0.2457121595249387,-0.9454013462769605,-0.006815234856534956,0.978,0.978,0.262,0.993,0.082,-0.082,-0.0
24,1776122758.583002,-0.3270064565799055,0.3243844614435951,-1.0,-0.007330406723898305,0.977,0.977,0.267,0.993,0.085,-0.085,-0.0
25,1776122758.5913954,-0.2579627884786332,0.25460895554824103,-0.9101447346853411,-0.007684735532427309,0.976,0.976,0.272,0.992,0.087,-0.087,-0.0
26,1776122758.6004698,-0.26878790561401233,0.26507309700542625,-0.9234487846472887,-0.008232636717474012,0.975,0.975,0.277,0.992,0.09,-0.09,-0.0
27,1776122758.608504,-0.26574667815766867,0.2617659347905353,-0.8486875640076128,-0.008800335071533721,0.974,0.973,0.283,0.991,0.093,-0.093,-0.0
28,1776122758.6160378,-0.2954414359992704,0.2914250768958309,-0.9821746522640316,-0.009387955788565007,0.972,0.972,0.288,0.991,0.096,-0.096,-0.0
29,1776122758.6240067,-0.3540151636605417,0.35005552835575926,-1.0,-0.00999562861966856,0.971,0.971,0.293,0.99,0.099,-0.099,-0.0
30,1776122758.6323612,-0.30013961026527686,0.29521027065821526,-0.9029855579035124,-0.010623487916395766,0.969,0.969,0.299,0.99,0.102,-0.102,-0.0
31,1776122758.64092,-0.31098112676531287,0.3057572776014219,-0.9489885886123548,-0.010837284119306432,0.969,0.968,0.302,0.989,0.103,-0.103,-0.0
32,1776122758.6493645,-0.34180691503135063,0.3365928526519232,-1.0,-0.01194032658384881,0.966,0.966,0.311,0.988,0.108,-0.108,-0.0
33,1776122758.6577024,-0.3371889449748807,0.3307884493656589,-0.9618183270968074,-0.012629598067263343,0.965,0.964,0.316,0.988,0.111,-0.111,-0.0
34,1776122758.6661162,-0.3795996296032121,0.37373049258206875,-1.0,-0.013339640336948589,0.963,0.963,0.322,0.987,0.114,-0.114,0.0
35,1776122758.6740327,-0.38128700768512885,0.3747858893858047,-1.0,-0.014070611439801267,0.961,0.961,0.328,0.986,0.117,-0.117,0.0
36,1776122758.6826484,-0.39945783070014534,0.39208261123055693,-1.0,-0.015335849896929382,0.958,0.958,0.338,0.985,0.122,-0.122,0.0
37,1776122758.6913118,-0.4150594521096971,0.40696108249194196,-1.0,-0.016390751818289282,0.956,0.956,0.344,0.984,0.126,-0.126,0.0
38,1776122758.6991973,-0.4244038951952293,0.41577915162903467,-1.0,-0.017207117225343047,0.954,0.954,0.35,0.983,0.129,-0.129,0.0
39,1776122758.7084856,-0.4320447815500054,0.42229686590303017,-1.0,-0.01861624873629871,0.951,0.951,0.36,0.982,0.134,-0.134,0.0
40,1776122758.716566,-0.5010203153762213,0.49247362507048364,-1.0,-0.01978773174078037,0.948,0.949,0.367,0.981,0.138,-0.138,0.0
41,1776122758.7246864,-0.47665477643586107,0.4657220337755445,-1.0,-0.02099899060666649,0.946,0.946,0.374,0.98,0.142,-0.142,0.0
42,1776122758.7324922,-0.45410926238200344,0.4413026140809449,-1.0,-0.021933829148622436,0.943,0.944,0.38,0.979,0.145,-0.145,0.0
43,1776122758.7412786,-0.4651204122137048,0.4511525909880166,-1.0,-0.023215874534718444,0.94,0.941,0.387,0.977,0.149,-0.149,0.0
44,1776122758.7493486,-0.510678181766771,0.4975221923088079,-1.0,-0.02351754623286739,0.938,0.939,0.394,0.976,0.153,-0.153,0.001
45,1776122758.7583835,-0.5385145722876841,0.5245712521014372,-1.0,-0.024881093572858965,0.935,0.936,0.401,0.975,0.157,-0.157,0.001
46,1776122758.7657743,-0.5341907799176389,0.5189458159222741,-1.0,-0.025262455696952436,0.932,0.933,0.408,0.974,0.161,-0.161,0.002
47,1776122758.7747838,-0.5494761071938453,0.53237535771936,-1.0,-0.026424105766140727,0.927,0.929,0.419,0.972,0.167,-0.167,0.003
48,1776122758.7825613,-0.58684135785481,0.572743000637673,-1.0,-0.02686049847755943,0.922,0.924,0.43,0.969,0.173,-0.174,0.005
49,1776122758.7922726,-0.5911083501327886,0.5754924507145882,-1.0,-0.02741121736208944,0.919,0.921,0.437,0.968,0.177,-0.178,0.006
50,1776122758.7999692,-0.5736676624724866,0.5592171512137143,-1.0,-0.02740248532082292,0.917,0.919,0.441,0.967,0.179,-0.181,0.007
