step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1776077413.381461,0.0,0.0,-0.6134440637151599,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
1,1776077413.3899536,0.0,0.0,-0.6119550921602608,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
2,1776077413.3979883,0.0,0.0,-0.6104661206053615,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
3,1776077413.4080336,0.0,0.0,-0.6089771490504624,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
4,1776077413.414619,0.0,0.0,-0.6074881774955632,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
5,1776077413.4232688,0.0,0.0,-0.6059992059406641,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
6,1776077413.431916,0.0,0.0,-0.6045102343857649,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
7,1776077413.4396422,0.0,0.0,-0.6030212628308658,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
8,1776077413.4482765,0.0,0.0,-0.6015322912759666,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
9,1776077413.4567306,0.0,0.0,-0.6000433197210675,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
10,1776077413.4651742,0.0,0.0,-0.5985543481661681,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
11,1776077413.4733636,0.0,0.0,-0.597065376611269,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
12,1776077413.481175,0.0,0.0,-0.5955764050563699,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
13,1776077413.4895144,0.0,0.0,-0.5940874335014709,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
14,1776077413.498334,0.0,0.0,-0.5925984619465716,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
15,1776077413.5067375,0.0,0.0,-0.5911094903916725,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
16,1776077413.51522,0.0,0.0,-0.5896205188367734,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
17,1776077413.5242748,0.0,0.0,-0.5881315472818742,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
18,1776077413.5319533,0.0,0.0,-0.586642575726975,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
19,1776077413.5399542,0.0,0.0,-0.5851536041720758,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
20,1776077413.5478892,0.0,0.0,-0.5836646326171766,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
21,1776077413.5563865,0.0,0.0,-0.5821756610622775,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
22,1776077413.5647075,0.0,0.0,-0.5806866895073783,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
23,1776077413.5732996,0.0,0.0,-0.5791977179524792,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
24,1776077413.5814478,0.0,0.0,-0.5777087463975801,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
25,1776077413.589725,0.0,0.0,-0.5762197748426809,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
26,1776077413.5983465,0.0,0.0,-0.5747308032877817,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
27,1776077413.6064663,0.0,0.0,-0.5732418317328826,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
28,1776077413.6148548,0.0,0.0,-0.5717528601779833,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
29,1776077413.62317,0.0,0.0,-0.5702638886230842,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
30,1776077413.6315477,0.0,0.0,-0.5687749170681851,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
31,1776077413.6397521,0.0,0.0,-0.5672859455132859,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
32,1776077413.6481256,0.0,0.0,-0.5657969739583868,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
33,1776077413.6580272,0.0,0.0,-0.5643080024034877,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
34,1776077413.6650932,0.0,0.0,-0.5628190308485884,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
35,1776077413.6731143,0.0,0.0,-0.5613300592936892,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
36,1776077413.6815073,0.0,0.0,-0.55984108773879,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
37,1776077413.6901143,0.0,0.0,-0.5583521161838909,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
38,1776077413.698211,0.0,0.0,-0.5568631446289918,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
39,1776077413.7068303,0.0,0.0,-0.5553741730740926,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
40,1776077413.715799,0.0,0.0,-0.5538852015191935,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
41,1776077413.7232969,0.0,0.0,-0.5523962299642944,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
42,1776077413.7321043,0.0,0.0,-0.5509072584093951,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
43,1776077413.7398522,0.0,0.0,-0.549418286854496,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
44,1776077413.7480812,0.0,0.0,-0.5479293152995969,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
45,1776077413.756341,0.0,0.0,-0.5464403437446976,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
46,1776077413.7651615,0.0,0.0,-0.5449513721897985,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
47,1776077413.7732487,0.0,0.0,-0.5434624006348994,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
48,1776077413.7813854,0.0,0.0,-0.5419734290800002,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
49,1776077413.7895477,0.0,0.0,-0.5404844575251011,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
