step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1776122757.3866456,0.0,0.0,-0.6134440637151599,-0.0,-0.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
1,1776122757.394479,0.0,0.0,-0.6119550921602608,-0.0,-0.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
2,1776122757.4030528,0.0,0.0,-0.6104661206053615,-0.0,-0.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
3,1776122757.4114404,0.0,0.0,-0.6089771490504624,-0.0,-0.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
4,1776122757.4195416,0.0,0.0,-0.6074881774955632,-0.0,-0.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
5,1776122757.427924,0.0,0.0,-0.6059992059406641,-0.0,-0.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
6,1776122757.436136,0.0,0.0,-0.6045102343857649,-0.0,-0.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
7,1776122757.4455075,0.0,0.0,-0.6030212628308658,-0.0,-0.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
8,1776122757.4530723,0.0,0.0,-0.6015322912759666,-0.0,-0.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
9,1776122757.4611468,0.0,0.0,-0.6000433197210675,-0.0,-0.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
10,1776122757.469971,0.0,0.0,-0.5985543481661681,-0.0,-0.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
11,1776122757.4784644,0.0,0.0,-0.597065376611269,-0.0,-0.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
12,1776122757.4862144,0.0,0.0,-0.5955764050563699,-0.0,-0.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
13,1776122757.4946356,0.0,0.0,-0.5940874335014709,-0.0,-0.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
14,1776122757.5029883,0.0,0.0,-0.5925984619465716,-0.0,-0.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
15,1776122757.5156167,0.0,0.0,-0.5911094903916725,-0.0,-0.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
16,1776122757.5206804,0.0,0.0,-0.5896205188367734,-0.0,-0.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
17,1776122757.5279922,0.0,0.0,-0.5881315472818742,-0.0,-0.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
18,1776122757.536387,0.0,0.0,-0.586642575726975,-0.0,-0.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
19,1776122757.5446413,0.0,0.0,-0.5851536041720758,-0.0,-0.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
20,1776122757.5532746,0.0,0.0,-0.5836646326171766,-0.0,-0.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
21,1776122757.561384,0.0,0.0,-0.5821756610622775,-0.0,-0.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
22,1776122757.5698793,0.0,0.0,-0.5806866895073783,-0.0,-0.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
23,1776122757.5794744,0.0,0.0,-0.5791977179524792,-0.0,-0.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
24,1776122757.5863519,0.0,0.0,-0.5777087463975801,-0.0,-0.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
25,1776122757.5951397,0.0,0.0,-0.5762197748426809,-0.0,-0.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
26,1776122757.6031055,0.0,0.0,-0.5747308032877817,-0.0,-0.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
27,1776122757.611235,0.0,0.0,-0.5732418317328826,-0.0,-0.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
