step,sim_time,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,ref_x,ref_y,ref_z
0,1784440788.7957077,0.0,0.0,0.04999999889793885,0.0,-0.289,-0.5,0.1,1.0,0.0,-0.0,0.0,-0.28874685545526096,-0.5001237636971358,0.19999947877865007
0,1784440788.8128545,0.001194927903095673,-0.00023951283601518576,0.04999999996303067,0.0,-0.289,-0.5,0.1,1.0,0.0,-0.0,0.0,-0.28874685545526096,-0.5001237636971358,0.19999947877865007
0,1784440788.8309536,0.0005808764968883366,2.626229414368555e-05,0.04999999996336748,3.232526297462713e-07,-0.289,-0.5,0.1,1.0,0.0,-0.0,0.0,-0.28874685545526096,-0.5001237636971358,0.19999947877865007
0,1784440788.8493588,0.0006472507289639034,5.000780403135492e-06,0.049999999963378595,2.3215892682259039e-07,-0.289,-0.5,0.1,1.0,0.0,-0.0,0.0,-0.28874685545526096,-0.5001237636971358,0.19999947877865007
0,1784440788.8737557,0.0006431427879985316,4.021490954134031e-06,0.04999999996337872,2.4898880236414714e-07,-0.289,-0.5,0.1,1.0,0.0,-0.0,0.0,-0.28874685545526096,-0.5001237636971358,0.19999947877865007
0,1784440788.8921642,0.0006430388840331209,4.759940505091165e-06,0.04999999996337861,2.4582107638744764e-07,-0.289,-0.5,0.1,1.0,0.0,-0.0,0.0,-0.28874685545526096,-0.5001237636971358,0.19999947877865007
0,1784440788.913735,0.0006431481599416715,4.557304722450185e-06,0.0499999999633786,2.464760752710087e-07,-0.289,-0.5,0.1,1.0,0.0,-0.0,0.0,-0.28874685545526096,-0.5001237636971358,0.19999947877865007
0,1784440788.9333541,0.0006431178231848188,4.6036073066313854e-06,0.049999999963378595,2.463456092454827e-07,-0.289,-0.5,0.1,1.0,0.0,-0.0,0.0,-0.28874685545526096,-0.5001237636971358,0.19999947877865007
0,1784440788.9527662,0.0006431247889347388,4.593650790488151e-06,0.04999999996337861,2.4637231920273077e-07,-0.289,-0.5,0.1,1.0,0.0,-0.0,0.0,-0.28874685545526096,-0.5001237636971358,0.19999947877865007
0,1784440788.9730785,0.0006431232858789592,4.5957409275905e-06,0.0499999999633786,2.463668609959053e-07,-0.289,-0.5,0.1,1.0,0.0,-0.0,0.0,-0.28874685545526096,-0.5001237636971358,0.19999947877865007
