step,sim_time,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1782902101.6853356,0.0,0.0,0.049999999999954,0.0,-0.393,-0.681,0.757,1.0,-0.0,0.0,-0.0
0,1782902101.7036293,0.09999998720511102,-0.09999989595580457,0.09874999867967016,-0.00046408930957727267,-0.393,-0.681,0.757,1.0,-0.0,0.0,-0.0
0,1782902101.7277224,0.19747328659919858,-0.19728629735623787,0.14628112634911572,-0.01915514813968444,-0.393,-0.681,0.757,1.0,-0.0,0.0,-0.0
0,1782902101.7468836,0.2900146201325572,-0.1839476519986753,0.19262184527984483,-0.014712872470764634,-0.393,-0.681,0.757,1.0,-0.0,0.0,-0.0
0,1782902101.7638547,0.276264030455474,-0.17513306097986106,0.23780624878888737,-0.007936074311338314,-0.393,-0.681,0.757,1.0,-0.0,0.0,-0.0
0,1782902101.7860794,0.28142035553881695,-0.18330805293232802,0.2664322917465521,-0.00421185702330363,-0.393,-0.681,0.757,1.0,-0.0,0.0,-0.0
0,1782902101.8045764,0.28662076437715694,-0.18574461980057133,0.2717604350252379,-0.0021009043365934066,-0.393,-0.681,0.757,1.0,-0.0,0.0,-0.0
0,1782902101.8257585,0.28546890577760287,-0.18559426521789135,0.27275406668975233,-0.0008078205262994889,-0.393,-0.681,0.757,1.0,-0.0,0.0,-0.0
0,1782902101.8515854,0.2860794322990958,-0.18597468019822824,0.27336719968614387,-2.6726471341605965e-05,-0.393,-0.681,0.757,1.0,-0.0,0.0,-0.0
0,1782902101.8698764,0.2860647162132078,-0.18598092485921272,0.2734845887254991,0.0004481106493615518,-0.393,-0.681,0.757,1.0,-0.0,0.0,-0.0
0,1782902101.8844368,0.2860828354063411,-0.18598259017919685,0.27350542775781694,0.0007351217063279181,-0.393,-0.681,0.757,1.0,-0.0,0.0,-0.0
0,1782902101.9083657,0.28608823462060096,-0.18597996232412545,0.27350926718174035,0.0009090161014145511,-0.393,-0.681,0.757,1.0,-0.0,0.0,-0.0
