step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1775540097.2338078,-0.2591751455318171,0.0009452144895616079,-0.6134440637151599,-0.006073150754976744,1.997,-0.02,0.103,0.995,0.103,-0.001,-0.006
1,1775540097.2440827,-0.2591751455318171,0.0009452144895616079,-0.6119550921602608,-0.006073150754976744,1.997,-0.02,0.103,0.995,0.103,-0.001,-0.006
2,1775540097.2505028,-0.2591751455318171,0.0009452144895616079,-0.6104661206053615,-0.006073150754976744,1.997,-0.02,0.103,0.995,0.103,-0.001,-0.006
3,1775540097.2591724,-0.2591751455318171,0.0009452144895616079,-0.6089771490504624,-0.006073150754976744,1.997,-0.02,0.103,0.995,0.103,-0.001,-0.006
4,1775540097.2671068,-0.2591751455318171,0.0009452144895616079,-0.6074881774955632,-0.006073150754976744,1.997,-0.02,0.103,0.995,0.103,-0.001,-0.006
5,1775540097.2755892,-0.2591751455318171,0.0009452144895616079,-0.6059992059406641,-0.006073150754976744,1.997,-0.02,0.103,0.995,0.103,-0.001,-0.006
6,1775540097.28483,-0.2591751455318171,0.0009452144895616079,-0.6045102343857649,-0.006073150754976744,1.997,-0.02,0.103,0.995,0.103,-0.001,-0.006
7,1775540097.2924929,-0.2591751455318171,0.0009452144895616079,-0.6030212628308658,-0.006073150754976744,1.997,-0.02,0.103,0.995,0.103,-0.001,-0.006
8,1775540097.3004305,-0.2591751455318171,0.0010715344895616222,-0.6015322912759666,-0.006073150754976744,1.996,-0.02,0.103,0.995,0.103,-0.001,-0.006
9,1775540097.308863,-0.2591751455318171,0.0010715344895616222,-0.6000433197210675,-0.006073150754976744,1.996,-0.02,0.103,0.995,0.103,-0.001,-0.006
10,1775540097.3170805,-0.2591751455318171,0.0010715344895616222,-0.5985543481661681,-0.006073150754976744,1.996,-0.02,0.103,0.995,0.103,-0.001,-0.006
11,1775540097.3256357,-0.2591751455318171,0.0010715344895616222,-0.597065376611269,-0.006073150754976744,1.996,-0.02,0.103,0.995,0.103,-0.001,-0.006
12,1775540097.3337636,-0.25942593053181706,0.0010715344895616222,-0.5955764050563699,-0.006073150754976744,1.996,-0.02,0.103,0.995,0.103,-0.001,-0.006
13,1775540097.3426778,-0.2619739599528279,0.0013072762853531647,-0.5940874335014709,-0.006074150681421626,1.996,-0.02,0.103,0.995,0.104,-0.001,-0.006
14,1775540097.3505485,-0.2622247449528279,0.0013072762853531647,-0.5929925046950781,-0.006074150681421626,1.996,-0.02,0.103,0.995,0.104,-0.001,-0.006
15,1775540097.3589327,-0.2622247449528279,0.0013072762853531647,-0.591503533140179,-0.006074150681421626,1.996,-0.02,0.103,0.995,0.104,-0.001,-0.006
16,1775540097.3681154,-0.2629770999528279,0.0018088462853531645,-0.5904086043337862,-0.006074150681421626,1.996,-0.02,0.103,0.995,0.104,-0.001,-0.006
