step,sim_time,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1782903056.9248018,0.0,0.0,0.04999999893488416,0.0,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903056.9442148,-0.09999998900295619,-0.09999993470890599,0.09874999707693896,0.0005754693528322051,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903056.964826,-0.19748931601316727,-0.19746905162769257,0.14628111105202715,0.05312565325314639,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903056.9855812,-0.29252831321856193,-0.2924462864110139,0.19262405894758167,0.06745836111600596,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.0041642,-0.3763025224672387,-0.2729382851828282,0.2378074638220885,0.053983211867314536,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.0260375,-0.3657209842528164,-0.274937943557516,0.28185544719433064,0.04075245321987465,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.0474005,-0.3689648634725233,-0.285986627254863,0.3192052146631171,0.03396545046790535,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.069296,-0.3719961685651376,-0.2864522640913725,0.32583330439332797,0.03197863543144364,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.0883355,-0.37164450260672754,-0.2859031869115788,0.3270116307917072,0.031286443916898186,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.1045551,-0.3712946919337214,-0.28426626637454877,0.3271346106997203,0.03084751026934166,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.1254342,-0.3713749079687144,-0.2831496193678026,0.3270947973034316,0.029967346341735465,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.145505,-0.3714673639192073,-0.284999546614233,0.32714339964285977,0.029299311849091795,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.162151,-0.37175072639794915,-0.28648738534352663,0.3272396999613517,0.029306967889718948,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.1816204,-0.3711573688984736,-0.2837068115357906,0.3271365858445314,0.029749961680491335,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.1998653,-0.37176315297967055,-0.2862415527297118,0.3272285514817077,0.029507208682035956,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.2209015,-0.371561272076922,-0.28553785654623054,0.3272151569692467,0.029762216470850485,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.2413974,-0.3717026933372965,-0.28613830697725723,0.3272588931200438,0.02985950470573045,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.2670403,-0.371280845270403,-0.28409966430579403,0.32716263862870015,0.030028578654348395,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.2810824,-0.3714890454983749,-0.28336919805663674,0.3275386345809738,0.02951729984502907,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.3015609,-0.37156448374129636,-0.2850307091954888,0.3276575122652702,0.02911838791053982,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.321958,-0.3720829147324824,-0.2865317067544162,0.3277550244060287,0.029289367687686262,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.3432443,-0.3713348200032834,-0.2841156339177019,0.32768295978808415,0.029746743698020682,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.360915,-0.3714997448310265,-0.28334547852083425,0.3276378563540103,0.029367700587111675,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.3801563,-0.37156817261328345,-0.2850461752448603,0.32767488927946326,0.02902916616923939,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.401045,-0.37158817067824257,-0.28519897706461167,0.32770518735810683,0.029144090892243756,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.4201622,-0.37178901946293724,-0.2859685735544709,0.32775657454911955,0.029372131233347885,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.4428496,-0.3716091227102407,-0.2853812067373174,0.32773423551856373,0.02973106602683077,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.465571,-0.37167972810488004,-0.2856711004952174,0.3277446954418764,0.02986487608370891,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.4871013,-0.3713305169551972,-0.28412403690029997,0.32766588323112233,0.0300342330125051,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.5036678,-0.37150416174798506,-0.28338705937147135,0.3276288321990581,0.02951623659503778,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.5205872,-0.371563209739757,-0.28505552903232345,0.3276739195466515,0.029117638975580253,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.543228,-0.3715840196820447,-0.28517998391472965,0.3277043129699999,0.029201266255340117,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.5659685,-0.3719119101166962,-0.2860195342579272,0.3277527344062044,0.029423413954095017,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.5861201,-0.37159705286857164,-0.28543023457602973,0.32773648638693353,0.029768123014364985,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.5998387,-0.371885434426766,-0.2862473798837484,0.32821169237959064,0.029920569699532627,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.6259372,-0.37141437644063635,-0.2840902945179392,0.32819128530423497,0.03019687803722023,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.6456287,-0.3715789822509871,-0.2835307940428995,0.32816407625329647,0.029688094444013102,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.666109,-0.37166728239088237,-0.28510127489746573,0.32820397762908815,0.029295821016325274,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.68302,-0.3717197211530475,-0.28542048047262136,0.32824169659933816,0.02936750014399178,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.6998386,-0.3719985854110232,-0.28598996891223993,0.3282812348256926,0.02960773671546938,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.7294874,-0.3716764307512039,-0.2854361327175686,0.3282608573178121,0.029922384519521485,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.7424104,-0.3718702627096372,-0.28614360828003826,0.3283004918844985,0.030024607082517883,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.7618034,-0.3714296187004771,-0.2841550857011156,0.3282089637576652,0.03022475230365642,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.7827337,-0.3716038001351437,-0.2835874151936414,0.3281704727231996,0.02971384504810886,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.8056626,-0.3716619317156983,-0.2850971913602034,0.32820585010462505,0.02932213747090722,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.821009,-0.3717129046169643,-0.2853906828745462,0.3282409194837761,0.029385169870539903,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.845247,-0.3718825184564735,-0.2859963102597089,0.3282866329576408,0.02959498102589633,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.8672378,-0.3717007903391285,-0.2854286169988482,0.32826251043195726,0.029915814097202238,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.886749,-0.37178021346182183,-0.28574903271871605,0.3282738654699047,0.03002522057481146,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.9065647,-0.3714697766526608,-0.2842869407438796,0.3282027090421742,0.030154624474608715,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.9266133,-0.3715906243232434,-0.28339954703377135,0.32815727284799856,0.029648188351365307,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.9457173,-0.3716648319635179,-0.28513771830893,0.32820373197988334,0.029244778600329646,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.9614937,-0.37177357267477734,-0.2853314764530765,0.3286629453171519,0.02936458182587898,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903057.9850557,-0.37198552484675723,-0.2860870212040464,0.3287951424231644,0.029613591239824037,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903058.0032756,-0.3718073391740902,-0.28552583949779003,0.32878844168113247,0.029980945103198108,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903058.0298584,-0.3719268279161943,-0.2860252496463504,0.3288158346156081,0.03012038160035703,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903058.043585,-0.3717010369137602,-0.2846855322229963,0.32876213076358357,0.03022605714739177,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903058.0614161,-0.3716403417786752,-0.28315225514547615,0.32867921246515724,0.029761761634341466,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903058.0805666,-0.37177314559730856,-0.28525512180332535,0.3287310886343815,0.029316817612897353,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903058.1030421,-0.37181048748084145,-0.2854659928475144,0.32876655830439094,0.02943209305273227,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903058.1314971,-0.371982087157421,-0.2860647516080359,0.3288145805067165,0.02967738866306144,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903058.1482613,-0.371802971751392,-0.2855106035897715,0.3287912066874893,0.03002166620185309,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903058.162478,-0.37191458848472636,-0.2859739255212553,0.3288123457287713,0.03014256292402608,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903058.1854928,-0.37172185628471793,-0.284752529421904,0.3287647087124481,0.03022395075743611,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903058.2060401,-0.3716307825367158,-0.283075061322087,0.3286762544250661,0.02975880950183919,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903058.2234447,-0.3717745546318054,-0.2852664773310125,0.328730573632957,0.029300856734659226,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903058.243224,-0.3718076468880883,-0.28545397169054276,0.3287656109095286,0.02942093213294027,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903058.2648332,-0.37198175972401054,-0.28606210875834626,0.3288141947310469,0.029667988327543686,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903058.2825181,-0.37180308000624984,-0.2855112288393419,0.32879104073853765,0.030015327703269035,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903058.3021286,-0.3719855236083257,-0.28596243091330575,0.32923443249078044,0.03016805715048368,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903058.3289862,-0.37189285895499224,-0.2850732816870884,0.3292850869381978,0.030271582738196457,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
0,1782903058.3492336,-0.3720858836353505,-0.28621175051042963,0.32934194724780697,0.03018589601663682,-0.393,0.681,0.757,1.0,-0.0,0.0,0.0
