step,sim_time,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1782351727.9282756,0.0,0.0,0.050000000692410146,0.0,-0.25,-0.433,0.1,1.0,-0.0,-0.0,-0.0
0,1782351727.9614205,0.015507974208835283,-0.008948572905433572,0.09874999783901679,0.0,-0.25,-0.433,0.1,1.0,-0.0,-0.0,-0.0
0,1782351727.9976828,0.01704764097736066,-0.009828102334546493,0.14628117427450327,4.7428152637937215e-07,-0.25,-0.433,0.1,1.0,-0.0,-0.0,-0.0
0,1782351728.0323315,0.01767880920771327,-0.010240404802664853,0.19262375229046236,1.1927530266754337e-06,-0.25,-0.433,0.1,1.0,-0.0,-0.0,-0.0
0,1782351728.065107,0.018512554548042865,-0.010739209560150894,0.23780800427024387,1.8668003633956254e-06,-0.25,-0.433,0.1,1.0,-0.0,-0.0,-0.0
0,1782351728.0927436,0.019160962432318088,-0.011121839269329678,0.26279184073571693,2.3085705678686385e-06,-0.25,-0.433,0.1,1.0,-0.0,-0.0,-0.0
0,1782351728.1309552,0.019467198414821356,-0.011301628098846044,0.26750373397246546,2.6021721786034914e-06,-0.25,-0.433,0.1,1.0,-0.0,-0.0,-0.0
0,1782351728.1597629,0.019509228937131938,-0.011327335473992624,0.268392295641903,2.8020112592876917e-06,-0.25,-0.433,0.1,1.0,-0.0,-0.0,-0.0
0,1782351728.197497,0.019515453185538295,-0.011331116649718902,0.26855987682515153,2.9290237484955884e-06,-0.25,-0.433,0.1,1.0,-0.0,-0.0,-0.0
0,1782351728.2292707,0.019516463743891564,-0.011331715310480757,0.2685914809197536,3.0073643474626754e-06,-0.25,-0.433,0.1,1.0,-0.0,-0.0,-0.0
0,1782351728.261285,0.019516632302251688,-0.011331814403397701,0.26859744093848736,3.0547613232747736e-06,-0.25,-0.433,0.1,1.0,-0.0,-0.0,-0.0
0,1782351728.3008897,0.019516661353992278,-0.01133183138736455,0.26859856488251627,3.0833315550334777e-06,-0.25,-0.433,0.1,1.0,-0.0,-0.0,-0.0
0,1782351728.3320193,0.019516666507816912,-0.011331834357727305,0.2685987768341792,3.1005356911995963e-06,-0.25,-0.433,0.1,1.0,-0.0,-0.0,-0.0
0,1782351728.3659487,0.019516667448915857,-0.01133183487287737,0.2685988168033895,3.1108925385012923e-06,-0.25,-0.433,0.1,1.0,-0.0,-0.0,-0.0
0,1782351728.3947031,0.019516667628398106,-0.011331834954218837,0.26859882434063415,3.1171268642383553e-06,-0.25,-0.433,0.1,1.0,-0.0,-0.0,-0.0
0,1782351728.4375064,0.019516667666141463,-0.011331834961393249,0.2685988257619831,3.120879555461793e-06,-0.25,-0.433,0.1,1.0,-0.0,-0.0,-0.0
0,1782351728.4636126,0.019516667675840392,-0.01133183495803962,0.2685988260299982,3.1231384393840045e-06,-0.25,-0.433,0.1,1.0,-0.0,-0.0,-0.0
0,1782351728.4939928,0.01951666767929002,-0.011331834954596585,0.268598826080564,3.124498143466877e-06,-0.25,-0.433,0.1,1.0,-0.0,-0.0,-0.0
0,1782351728.5315254,0.019516667680929647,-0.011331834952215143,0.2685988260900688,3.125316598294171e-06,-0.25,-0.433,0.1,1.0,-0.0,-0.0,-0.0
0,1782351728.5651555,0.01951666768183214,-0.011331834950743356,0.2685988260918666,3.1258092557003057e-06,-0.25,-0.433,0.1,1.0,-0.0,-0.0,-0.0
0,1782351728.594474,0.019516667682394573,-0.011331834949847148,0.26859882609222846,3.126105803896038e-06,-0.25,-0.433,0.1,1.0,-0.0,-0.0,-0.0
0,1782351728.628741,0.01951666768267208,-0.011331834949337035,0.2685988260923041,3.126284306853047e-06,-0.25,-0.433,0.1,1.0,-0.0,-0.0,-0.0
0,1782351728.66213,0.019516667682836053,-0.011331834948987474,0.2685988260922908,3.1263917542203618e-06,-0.25,-0.433,0.1,1.0,-0.0,-0.0,-0.0
0,1782351728.6940174,0.019516667682999304,-0.011331834948767737,0.2685988260923028,3.1264564306950026e-06,-0.25,-0.433,0.1,1.0,-0.0,-0.0,-0.0
0,1782351728.7300549,0.019516667683047988,-0.011331834948676745,0.26859882609232016,3.126495361859521e-06,-0.25,-0.433,0.1,1.0,-0.0,-0.0,-0.0
