step,sim_time,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,ref_x,ref_y,ref_z,payload_x,payload_y,payload_z,payload_ref_x,payload_ref_y,payload_ref_z
298,1784084856.473609,0.0,0.0,0.0499999998314945,0.0,0.434,0.0,0.404,1.0,-0.0,-0.0,0.0,0.4335529999405308,4.449658189618989e-21,0.4085530049277902,-2.4688791739342486e-07,2.2459509414274677e-17,0.02500000254507362,-2.4688791739342486e-07,2.2459509414274677e-17,0.02500000254507362
299,1784084856.4931483,-6.5468131050565825e-21,0.0999985005501815,0.09874999934248199,0.0,0.434,0.0,0.404,1.0,-0.0,-0.0,0.0,0.4335529999405308,4.449658189618989e-21,0.4085530049277902,-2.4688791739342486e-07,2.2459509414274677e-17,0.02500000254507362,-2.4688791739342486e-07,2.2459509414274677e-17,0.02500000254507362
300,1784084856.5123544,1.043560000449929e-21,0.19749825489487216,0.1462812445759917,3.502804856264632e-21,0.434,0.0,0.404,1.0,-0.0,-0.0,0.0,0.4335529999405308,4.449658189618989e-21,0.4085530049277902,-2.4688791739342486e-07,2.2459509414274677e-17,0.02500000254507362,-2.4688791739342486e-07,2.2459509414274677e-17,0.02500000254507362
301,1784084856.5327454,-1.0814820553565966e-20,0.2234508654610533,0.19262420260344892,6.914079979324573e-22,0.434,0.0,0.404,1.0,-0.0,-0.0,0.0,0.4335529999405308,4.449658189618989e-21,0.4085530049277902,-2.4688791739342486e-07,2.2459509414274677e-17,0.02500000254507362,-2.4688791739342486e-07,2.2459509414274677e-17,0.02500000254507362
302,1784084856.554082,-6.177938583295133e-21,0.28696320236237666,0.23780854675636479,1.1766907585010943e-21,0.434,0.0,0.404,1.0,-0.0,-0.0,0.0,0.4335529999405308,4.449658189618989e-21,0.4085530049277902,-2.4688791739342486e-07,2.2459509414274677e-17,0.02500000254507362,-2.4688791739342486e-07,2.2459509414274677e-17,0.02500000254507362
303,1784084856.5725217,-7.184881351953159e-21,0.2703519367173994,0.2818631888524809,5.867050648844441e-22,0.434,0.0,0.404,1.0,-0.0,-0.0,0.0,0.4335529999405308,4.449658189618989e-21,0.4085530049277902,-2.4688791739342486e-07,2.2459509414274677e-17,0.02500000254507362,-2.4688791739342486e-07,2.2459509414274677e-17,0.02500000254507362
304,1784084856.5942805,-7.492067720229321e-21,0.2647669902122644,0.3248125640921357,2.8106627839370156e-22,0.434,0.0,0.404,1.0,-0.0,-0.0,0.0,0.4335529999405308,4.449658189618989e-21,0.4085530049277902,-2.4688791739342486e-07,2.2459509414274677e-17,0.02500000254507362,-2.4688791739342486e-07,2.2459509414274677e-17,0.02500000254507362
305,1784084856.6140773,-7.771061969605768e-21,0.2710945159433962,0.3666913904252289,1.6284466077983676e-22,0.434,0.0,0.404,1.0,-0.0,-0.0,0.0,0.4335529999405308,4.449658189618989e-21,0.4085530049277902,-2.4688791739342486e-07,2.2459509414274677e-17,0.02500000254507362,-2.4688791739342486e-07,2.2459509414274677e-17,0.02500000254507362
306,1784084856.6340082,-7.976723629727067e-21,0.2742173839201313,0.40355728158726334,1.1803547445151047e-22,0.434,-0.0,0.404,1.0,-0.0,0.0,0.0,0.4335529999405308,4.449658189618989e-21,0.4135530049277902,-2.4688791739342486e-07,2.2459509414274677e-17,0.02500000254507362,-2.4688791739342486e-07,2.2459509414274677e-17,0.03000000254507362
307,1784084856.6524673,-8.07708705422566e-21,0.2704350809973945,0.4140474204494377,9.232859628162027e-23,0.434,0.0,0.404,1.0,-0.0,0.0,0.0,0.4335529999405308,4.449658189618989e-21,0.4135530049277902,-2.4688791739342486e-07,2.2459509414274677e-17,0.02500000254507362,-2.4688791739342486e-07,2.2459509414274677e-17,0.03000000254507362
308,1784084856.6764727,-8.147537802307635e-21,0.2576156704787137,0.4137441560084658,7.467576643129882e-23,0.433,0.0,0.404,1.0,-0.0,0.001,0.0,0.4335529999405308,4.449658189618989e-21,0.4135530049277902,1.1624569181238312e-05,-3.3079587275119046e-06,0.02501940610031172,-2.4688791739342486e-07,2.2459509414274677e-17,0.03000000254507362
309,1784084856.7065933,-8.147936836209697e-21,0.25601902580955116,0.41116124835732293,4.93514655222254e-23,0.433,0.0,0.404,1.0,-0.0,0.001,0.0,0.4335529999405308,4.449658189618989e-21,0.4135530049277902,2.8583831166864712e-05,-9.17132608919079e-06,0.025080836948287142,-2.4688791739342486e-07,2.2459509414274677e-17,0.03000000254507362
309,1784084856.7201679,-8.37149949179638e-21,0.21808601631965208,0.3878898905261516,4.854412278491469e-23,0.433,0.0,0.405,1.0,-0.0,0.002,0.0,0.4335529999405308,4.449658189618989e-21,0.4135530049277902,5.267759585051234e-05,-1.796246100561956e-05,0.02521073346521083,-2.4688791739342486e-07,2.2459509414274677e-17,0.03000000254507362
310,1784084856.7379775,-8.166868419097182e-21,0.24357637728018203,0.38650941340722944,-2.958566949807576e-23,0.432,0.0,0.406,1.0,-0.0,0.004,0.0,0.4335529999405308,4.449658189618989e-21,0.4135530049277902,0.00018622985409503203,-6.679663674831703e-05,0.02650786639634678,-2.4688791739342486e-07,2.2459509414274677e-17,0.03000000254507362
312,1784084856.7582564,-8.253285672947297e-21,0.23260013665336154,0.37340773912727593,-3.0817796621353584e-23,0.431,-0.0,0.409,1.0,-0.0,0.006,0.0,0.4335529999405308,4.449658189618989e-21,0.4135530049277902,0.0002939755945256192,-9.968595397402211e-05,0.028022766343379878,-2.4688791739342486e-07,2.2459509414274677e-17,0.03000000254507362
313,1784084856.775473,-8.09072432721555e-21,0.22873215553162818,0.35391493203024604,-5.83688481693783e-23,0.43,-0.0,0.413,1.0,-0.0,0.009,0.0,0.4335529999405308,4.449658189618989e-21,0.4135530049277902,0.0004637693801299845,-0.00013003769429948818,0.03083983752666242,-2.4688791739342486e-07,2.2459509414274677e-17,0.03000000254507362
314,1784084856.79451,-8.220728488382166e-21,0.24310374643263816,0.32885081785594444,-2.4673547728250558e-23,0.428,-0.0,0.42,1.0,-0.0,0.012,0.0,0.4335529999405308,4.449658189618989e-21,0.4135530049277902,0.0006741541226541127,-0.00014054759952632302,0.03470545435410114,-2.4688791739342486e-07,2.2459509414274677e-17,0.03000000254507362
314,1784084856.816957,-8.42249152209536e-21,0.24973013685619155,0.3027825211789733,7.948262083367191e-23,0.425,-0.0,0.429,1.0,-0.0,0.016,-0.0,0.4335529999405308,4.449658189618989e-21,0.4135530049277902,0.0010121038768301292,-0.0001348371118241453,0.040657273685577235,-2.4688791739342486e-07,2.2459509414274677e-17,0.03000000254507362
315,1784084856.8329842,-8.537295815490124e-21,0.2568400137453205,0.28375853223947656,2.307019271839714e-22,0.423,-0.0,0.437,1.0,0.0,0.018,-0.0,0.4335529999405308,4.449658189618989e-21,0.4135530049277902,0.0012318471383236864,-0.00011032647641760682,0.04411594196409752,-2.4688791739342486e-07,2.2459509414274677e-17,0.03000000254507362
317,1784084856.855146,-8.522128689603801e-21,0.25898768751617984,0.26397202481622384,3.8052876108736626e-22,0.419,-0.0,0.449,1.0,0.0,0.022,-0.0,0.4335529999405308,4.449658189618989e-21,0.4185530049277902,0.0018874943661475996,-3.934383876970027e-06,0.0532519950710458,-2.4688791739342486e-07,2.2459509414274677e-17,0.03500000254507362
318,1784084856.8751454,-1.0220772911730534e-20,0.3125201407852034,0.20737433930141697,1.719513675761642e-21,0.415,-0.0,0.462,1.0,0.0,0.026,-0.0,0.4335529999405308,4.449658189618989e-21,0.4185530049277902,0.0027341483900835788,9.941803640299552e-05,0.06354488270908977,-2.4688791739342486e-07,2.2459509414274677e-17,0.03500000254507362
319,1784084856.894882,-1.0248882261286173e-20,0.3253399829890144,0.1521914149643306,2.750901624174101e-21,0.413,-0.0,0.471,1.0,0.0,0.028,-0.0,0.4335529999405308,4.449658189618989e-21,0.4185530049277902,0.0032804453378666694,0.00013882840224474437,0.0698079338905017,-2.4688791739342486e-07,2.2459509414274677e-17,0.03500000254507362
320,1784084856.9144166,-1.0431156761761801e-20,0.3210126470892231,0.10803209538862268,3.837008488162692e-21,0.407,-0.0,0.489,0.999,0.0,0.032,-0.0,0.4335529999405308,4.449658189618989e-21,0.4185530049277902,0.004135860106813522,0.00019737767579020468,0.07960196195246262,-2.4688791739342486e-07,2.2459509414274677e-17,0.03500000254507362
320,1784084856.9350307,-7.375348069767095e-21,0.21803280608558814,0.1553312897865976,2.7200026368013884e-21,0.404,-0.0,0.501,0.999,0.0,0.036,-0.0,0.4335529999405308,4.449658189618989e-21,0.4185530049277902,0.004693414023842891,0.0002648985086314773,0.0862847438221239,-2.4688791739342486e-07,2.2459509414274677e-17,0.03500000254507362
322,1784084856.954816,-8.106054638572198e-21,0.2499311179660608,0.20144741763953095,1.7660978938347982e-21,0.4,-0.0,0.513,0.999,0.0,0.039,-0.0,0.4335529999405308,4.449658189618989e-21,0.4185530049277902,0.00545609314143692,0.0003921486762430589,0.09626251719511665,-2.4688791739342486e-07,2.2459509414274677e-17,0.03500000254507362
323,1784084856.9731228,-9.873884924051053e-21,0.3043476936863035,0.14641362532351135,2.793518457397604e-21,0.396,-0.0,0.525,0.999,0.0,0.042,-0.0,0.4335529999405308,4.449658189618989e-21,0.4185530049277902,0.005987574203428765,0.0004626926875912999,0.10435096380060423,-2.4688791739342486e-07,2.2459509414274677e-17,0.03500000254507362
324,1784084856.993822,-9.846807532446756e-21,0.3056884125221035,0.13323125846173176,3.58105031177584e-21,0.392,-0.0,0.536,0.999,0.0,0.045,-0.0,0.4335529999405308,4.449658189618989e-21,0.4185530049277902,0.006444495901145232,0.00044284026750981823,0.11210165841739284,-2.4688791739342486e-07,2.2459509414274677e-17,0.03500000254507362
325,1784084857.015384,-7.716505455009903e-21,0.19983890244063746,0.1799004676600889,2.4928783600308156e-21,0.387,-0.0,0.549,0.999,-0.0,0.049,0.0,0.4335529999405308,4.449658189618989e-21,0.4185530049277902,0.00685334085731426,0.00030408286059825987,0.11946470709578348,-2.4688791739342486e-07,2.2459509414274677e-17,0.03500000254507362
326,1784084857.0366626,2.2462881069799038e-05,0.2828082966596652,0.1439312380217612,6.933131221340367e-05,0.384,-0.0,0.557,0.999,-0.0,0.051,0.0,0.4335529999405308,4.449658189618989e-21,0.4185530049277902,0.007262245528962026,-1.707247836585107e-05,0.12778298391733567,-2.4688791739342486e-07,2.2459509414274677e-17,0.03500000254507362
327,1784084857.0569751,4.555398621274274e-06,0.20174959789687624,0.19033293969310844,4.110181689377183e-05,0.381,-0.0,0.565,0.999,-0.0,0.053,0.0,0.4335529999405308,4.449658189618989e-21,0.4235530049277902,0.007438658658280494,-0.00022807764485250267,0.13171228901756643,-2.4688791739342486e-07,2.2459509414274677e-17,0.04000000254507362
327,1784084857.077074,-1.301957370545677e-06,0.2093258838144963,0.23556159813406338,2.2788887037745786e-05,0.379,-0.0,0.57,0.998,-0.0,0.055,0.0,0.4335529999405308,4.449658189618989e-21,0.4235530049277902,0.007549286609391627,-0.0003855931256712347,0.13424469798686295,-2.4688791739342486e-07,2.2459509414274677e-17,0.04000000254507362
329,1784084857.0980763,-5.681975988700933e-07,0.14672122661822465,0.2796724104418321,1.3638969938555397e-05,0.375,-0.0,0.577,0.998,-0.0,0.058,0.0,0.4335529999405308,4.449658189618989e-21,0.4235530049277902,0.007789942791540724,-0.0008305106684361206,0.14028441805563271,-2.4688791739342486e-07,2.2459509414274677e-17,0.04000000254507362
330,1784084857.116175,-5.865359420758822e-07,0.16348089139249872,0.3040108414990038,8.249834239899981e-06,0.37,-0.0,0.589,0.998,-0.0,0.062,0.0,0.4335529999405308,4.449658189618989e-21,0.4235530049277902,0.007994284083788963,-0.001418947020345446,0.1470328128192126,-2.4688791739342486e-07,2.2459509414274677e-17,0.04000000254507362
331,1784084857.1366577,-5.594639801083382e-07,0.1917255163049172,0.2899845683519722,5.045423278713901e-06,0.367,-0.0,0.595,0.998,-0.0,0.064,0.0,0.4335529999405308,4.449658189618989e-21,0.4235530049277902,0.00811955010934052,-0.0018961159730941195,0.15229121624647166,-2.4688791739342486e-07,2.2459509414274677e-17,0.04000000254507362
332,1784084857.1570103,-3.410014868261572e-07,0.18117813392266402,0.28859355332642206,3.0866824845337875e-06,0.363,-0.0,0.6,0.998,-0.0,0.067,0.0,0.4335529999405308,4.449658189618989e-21,0.4235530049277902,0.00821909988609956,-0.0022533356179838793,0.1563247136917925,-2.4688791739342486e-07,2.2459509414274677e-17,0.04000000254507362
333,1784084857.1802654,-2.4156884503625884e-08,0.08798609627818742,0.33052865434265843,1.880169395626579e-06,0.36,-0.0,0.606,0.998,-0.0,0.069,0.0,0.4335529999405308,4.449658189618989e-21,0.4235530049277902,0.008345907633278526,-0.002586476642876883,0.16027000816765927,-2.4688791739342486e-07,2.2459509414274677e-17,0.04000000254507362
334,1784084857.1964917,-7.915418574412618e-08,0.15598242385538613,0.3208788207370543,1.134848759043573e-06,0.359,-0.0,0.609,0.998,-0.0,0.07,0.0,0.4335529999405308,4.449658189618989e-21,0.4235530049277902,0.008430610290194169,-0.0027427473966469594,0.16222027884591217,-2.4688791739342486e-07,2.2459509414274677e-17,0.04000000254507362
335,1784084857.2199404,-6.435670427013045e-08,0.179115820297985,0.3034250143654373,6.870228156017745e-07,0.354,-0.0,0.618,0.997,-0.0,0.073,0.0,0.4335529999405308,4.449658189618989e-21,0.4235530049277902,0.008818136362607013,-0.0031739259265935195,0.16797704770656033,-2.4688791739342486e-07,2.2459509414274677e-17,0.04000000254507362
336,1784084857.2366805,-1.721072131453017e-08,0.11558123442922666,0.3224942406402005,4.162926088884281e-07,0.352,-0.0,0.622,0.997,-0.0,0.074,0.0,0.4335529999405308,4.449658189618989e-21,0.4285530049277902,0.009199768156602896,-0.003434358513545606,0.1717556375773384,-2.4688791739342486e-07,2.2459509414274677e-17,0.04500000254507362
337,1784084857.2562711,-1.7827782002675766e-08,0.15625927883912843,0.3131128419344448,2.5141935382749607e-07,0.347,-0.0,0.631,0.997,-0.0,0.076,0.0,0.4335529999405308,4.449658189618989e-21,0.4285530049277902,0.010086686055677967,-0.0038480398922794336,0.1783986481912311,-2.4688791739342486e-07,2.2459509414274677e-17,0.04500000254507362
338,1784084857.2763715,-0.001272149031269649,0.25233449493401466,0.2552922226391976,-0.00013699321100132467,0.339,-0.0,0.647,0.997,-0.0,0.079,0.0,0.4335529999405308,4.449658189618989e-21,0.4285530049277902,0.011644289599328846,-0.004329399816588156,0.1874488993585989,-2.4688791739342486e-07,2.2459509414274677e-17,0.04500000254507362
339,1784084857.2943795,-0.004414605598562733,0.3043812510959929,0.1989101211461826,-0.0001281170322746868,0.33,-0.0,0.669,0.997,-0.0,0.083,0.0,0.4335529999405308,4.449658189618989e-21,0.4285530049277902,0.013661455662871304,-0.0047827297353706605,0.19752586480323048,-2.4688791739342486e-07,2.2459509414274677e-17,0.04500000254507362
340,1784084857.3164432,-0.00507656696130058,0.28581361190951554,0.1439680408632643,0.000616622615150182,0.326,-0.0,0.681,0.996,-0.0,0.084,0.0,0.4335529999405308,4.449658189618989e-21,0.4285530049277902,0.015839857384453492,-0.005127791882086752,0.20746569959048383,-2.4688791739342486e-07,2.2459509414274677e-17,0.04500000254507362
341,1784084857.334569,-0.006553712037700953,0.27338706279182506,0.13321649049206477,0.0010646067304448444,0.324,-0.0,0.689,0.996,-0.0,0.086,0.0,0.4335529999405308,4.449658189618989e-21,0.4285530049277902,0.017351137010442115,-0.005348969831738846,0.21399849086010217,-2.4688791739342486e-07,2.2459509414274677e-17,0.04500000254507362
342,1784084857.3539772,-0.003036683988373895,0.1665645810932017,0.17988489424044052,0.0006269093435667378,0.321,-0.0,0.697,0.996,-0.0,0.087,-0.0,0.4335529999405308,4.449658189618989e-21,0.4285530049277902,0.018284441151745205,-0.005472580472725624,0.21795823305495232,-2.4688791739342486e-07,2.2459509414274677e-17,0.04500000254507362
343,1784084857.3730516,-0.0012706474386863626,0.12376749499044996,0.22538618095477195,0.000504811852003303,0.318,-0.0,0.705,0.996,-0.0,0.088,-0.0,0.4335529999405308,4.449658189618989e-21,0.4285530049277902,0.019219856936583492,-0.005586205490899939,0.2219091951065823,-2.4688791739342486e-07,2.2459509414274677e-17,0.04500000254507362
