step,sim_time,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,ref_x,ref_y,ref_z
0,1784439721.2371955,0.0,0.0,0.04999999982976572,0.0,-0.289,-0.5,0.1,1.0,0.0,-0.0,0.0,-0.28874685545526096,-0.5001237636971358,0.19999947877865007
0,1784439721.255446,0.0006024184147904617,0.00010184265406092079,0.04999999994766096,0.0,-0.289,-0.5,0.1,1.0,0.0,-0.0,0.0,-0.28874685545526096,-0.5001237636971358,0.19999947877865007
0,1784439721.2720525,-0.0009148051931211524,0.0008349073424661392,0.049999999947637944,3.419250359876369e-07,-0.289,-0.5,0.1,1.0,0.0,-0.0,0.0,-0.28874685545526096,-0.5001237636971358,0.19999947877865007
0,1784439721.2903666,-0.00047401896314384277,0.0006407136679434825,0.04999999994766307,2.4994810105717497e-07,-0.289,-0.5,0.1,1.0,0.0,-0.0,0.0,-0.28874685545526096,-0.5001237636971358,0.19999947877865007
0,1784439721.310359,-0.0005947286316549349,0.0006864938678749529,0.049999999947665456,2.827852432555446e-07,-0.289,-0.5,0.1,1.0,0.0,-0.0,0.0,-0.28874685545526096,-0.5001237636971358,0.19999947877865007
0,1784439721.3295863,-0.0005574211240734696,0.0006742264559628001,0.049999999947665186,2.699147597967535e-07,-0.289,-0.5,0.1,1.0,0.0,-0.0,0.0,-0.28874685545526096,-0.5001237636971358,0.19999947877865007
0,1784439721.3529267,-0.00057022364525998,0.0006780394115744478,0.049999999947665213,2.74781162162588e-07,-0.289,-0.5,0.1,1.0,0.0,-0.0,0.0,-0.28874685545526096,-0.5001237636971358,0.19999947877865007
0,1784439721.3715665,-0.0005655670962051885,0.0006767300297157602,0.04999999994766521,2.729143513536131e-07,-0.289,-0.5,0.1,1.0,0.0,-0.0,0.0,-0.28874685545526096,-0.5001237636971358,0.19999947877865007
0,1784439721.3937554,-0.0005673065200135364,0.0006772034271694693,0.04999999994766521,2.736330347469922e-07,-0.289,-0.5,0.1,1.0,0.0,-0.0,0.0,-0.28874685545526096,-0.5001237636971358,0.19999947877865007
0,1784439721.411144,-0.0005666493021275795,0.0006770282218590376,0.04999999994766522,2.733558945433775e-07,-0.289,-0.5,0.1,1.0,0.0,-0.0,0.0,-0.28874685545526096,-0.5001237636971358,0.19999947877865007
0,1784439721.432862,-0.0005668987917211674,0.0006770937179785683,0.049999999947665213,2.734628207771243e-07,-0.289,-0.5,0.1,1.0,0.0,-0.0,0.0,-0.28874685545526096,-0.5001237636971358,0.19999947877865007
0,1784439721.4513643,-0.0005668038994400952,0.0006770691313353192,0.049999999947665213,2.734215643591899e-07,-0.289,-0.5,0.1,1.0,0.0,-0.0,0.0,-0.28874685545526096,-0.5001237636971358,0.19999947877865007
0,1784439721.4719272,-0.0005668400193650062,0.0006770783768725612,0.049999999947665213,2.73437480256549e-07,-0.289,-0.5,0.1,1.0,0.0,-0.0,0.0,-0.28874685545526096,-0.5001237636971358,0.19999947877865007
