step,sim_time,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,ref_x,ref_y,ref_z
0,1784432075.7537036,0.0,0.0,0.050000000973784375,0.0,-0.434,-0.0,0.504,1.0,0.0,0.0,0.0,-0.4335529999555253,-2.3129235345298798e-17,0.5035530049608675
0,1784432075.765268,-7.392767281820942e-08,-0.09999999983825926,0.09875000092462316,-5.201629287971588e-10,-0.434,-0.0,0.504,1.0,0.0,0.0,0.0,-0.4335529999555253,-2.3129235345298798e-17,0.5035530049608675
0,1784432075.7870145,-7.630484289475792e-08,-0.1974999990842855,0.14628125084227928,-1.1754453056344288e-07,-0.434,-0.0,0.504,1.0,0.0,0.0,0.0,-0.4335529999555253,-2.3129235345298798e-17,0.5035530049608675
0,1784432075.805756,-6.794135171079178e-08,-0.29256199500937374,0.19262420235893268,-7.669264279062399e-08,-0.434,-0.0,0.504,1.0,0.0,0.0,0.0,-0.4335529999555253,-2.3129235345298798e-17,0.5035530049608675
0,1784432075.825675,-7.209686496133545e-08,-0.385243330694399,0.23780840361912764,-6.236245345123994e-08,-0.434,-0.0,0.504,1.0,0.0,0.0,0.0,-0.4335529999555253,-2.3129235345298798e-17,0.5035530049608675
0,1784432075.8449485,-7.10655770651713e-08,-0.45277263220698927,0.28186293015980357,-4.305838256763289e-08,-0.434,-0.0,0.504,1.0,0.0,0.0,0.0,-0.4335529999555253,-2.3129235345298798e-17,0.5035530049608675
0,1784432075.8670216,-7.13220713385169e-08,-0.4463778793593715,0.32231034962236726,-3.070664385194307e-08,-0.434,-0.0,0.504,1.0,0.0,0.0,0.0,-0.4335529999555253,-2.3129235345298798e-17,0.5035530049608675
0,1784432075.8870175,-7.11027229404971e-08,-0.4453958516513731,0.32950497696289366,-2.3150583955731527e-08,-0.434,-0.0,0.504,1.0,0.0,0.0,0.0,-0.4335529999555253,-2.3129235345298798e-17,0.5035530049608675
0,1784432075.9059398,-7.01882963741109e-08,-0.4460485128197265,0.33004148708119524,-1.883749082114439e-08,-0.434,-0.0,0.504,1.0,0.0,0.0,0.0,-0.4335529999555253,-2.3129235345298798e-17,0.5035530049608675
0,1784432075.9268284,-6.960372029550265e-08,-0.44598142380556116,0.32995775492701657,-1.6233436895154557e-08,-0.434,-0.0,0.504,1.0,0.0,0.0,0.0,-0.4335529999555253,-2.3129235345298798e-17,0.5035530049608675
0,1784432075.947089,-6.915207535284726e-08,-0.44596959691979243,0.33008449159236297,-1.4494453938266313e-08,-0.434,-0.0,0.504,1.0,0.0,0.0,0.0,-0.4335529999555253,-2.3129235345298798e-17,0.5035530049608675
0,1784432075.9667501,-6.894257668649722e-08,-0.44597261382482695,0.3299717356522593,-1.3476624152919607e-08,-0.434,-0.0,0.504,1.0,0.0,0.0,0.0,-0.4335529999555253,-2.3129235345298798e-17,0.5035530049608675
0,1784432075.9863274,-6.873018438387867e-08,-0.4459745711156836,0.33008288245602835,-1.2741407853918047e-08,-0.434,-0.0,0.504,1.0,0.0,0.0,0.0,-0.4335529999555253,-2.3129235345298798e-17,0.5035530049608675
0,1784432076.0069988,-6.867435123301217e-08,-0.4459719715039542,0.3299714850503697,-1.2360608923397747e-08,-0.434,-0.0,0.504,1.0,0.0,0.0,0.0,-0.4335529999555253,-2.3129235345298798e-17,0.5035530049608675
0,1784432076.0276055,-6.855910658113937e-08,-0.4459744498192298,0.3300828760051856,-1.203070943497823e-08,-0.434,-0.0,0.504,1.0,0.0,0.0,0.0,-0.4335529999555253,-2.3129235345298798e-17,0.5035530049608675
0,1784432076.0517194,-6.856561231444121e-08,-0.4459720203390228,0.32997146638059077,-1.190809738198996e-08,-0.434,-0.0,0.504,1.0,0.0,0.0,0.0,-0.4335529999555253,-2.3129235345298798e-17,0.5035530049608675
0,1784432076.0679452,-6.84897289585133e-08,-0.4459744471328762,0.3300828784093666,-1.1742517357418401e-08,-0.434,-0.0,0.504,1.0,0.0,0.0,0.0,-0.4335529999555253,-2.3129235345298798e-17,0.5035530049608675
0,1784432076.0870354,-6.852151725412557e-08,-0.4459720189170981,0.32997146765987734,-1.1724595501202374e-08,-0.434,-0.0,0.504,1.0,0.0,0.0,0.0,-0.4335529999555253,-2.3129235345298798e-17,0.5035530049608675
0,1784432076.107063,-6.846159567412644e-08,-0.44597444749642845,0.33008287827931726,-1.1625651345278087e-08,-0.434,-0.0,0.504,1.0,0.0,0.0,0.0,-0.4335529999555253,-2.3129235345298798e-17,0.5035530049608675
0,1784432076.1274707,-6.85036360289231e-08,-0.4459720189022251,0.3299714676231424,-1.1650182943260395e-08,-0.434,-0.0,0.504,1.0,0.0,0.0,0.0,-0.4335529999555253,-2.3129235345298798e-17,0.5035530049608675
0,1784432076.1483407,-6.845018720834087e-08,-0.4459744474822857,0.33008287828139843,-1.1578260481579414e-08,-0.434,-0.0,0.504,1.0,0.0,0.0,0.0,-0.4335529999555253,-2.3129235345298798e-17,0.5035530049608675
0,1784432076.1728125,-6.849638493413051e-08,-0.44597201890554916,0.32997146762258156,-1.162000756689742e-08,-0.434,-0.0,0.504,1.0,0.0,0.0,0.0,-0.4335529999555253,-2.3129235345298798e-17,0.5035530049608675
0,1784432076.188095,-6.844556090935019e-08,-0.44597444748237364,0.3300828782814949,-1.1559042795828985e-08,-0.434,-0.0,0.504,1.0,0.0,0.0,0.0,-0.4335529999555253,-2.3129235345298798e-17,0.5035530049608675
0,1784432076.2141864,-6.849344450943174e-08,-0.44597201890540145,0.32997146762274965,-1.1607771011767501e-08,-0.434,-0.0,0.504,1.0,0.0,0.0,0.0,-0.4335529999555253,-2.3129235345298798e-17,0.5035530049608675
0,1784432076.2315574,-6.844368487710708e-08,-0.445974447482391,0.33008287828148153,-1.1551249744398323e-08,-0.434,-0.0,0.504,1.0,0.0,0.0,0.0,-0.4335529999555253,-2.3129235345298798e-17,0.5035530049608675
0,1784432076.2533667,-6.849225212435925e-08,-0.445972018905402,0.32997146762266927,-1.16028089104294e-08,-0.434,-0.0,0.504,1.0,0.0,0.0,0.0,-0.4335529999555253,-2.3129235345298798e-17,0.5035530049608675
