step,sim_time,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,ref_x,ref_y,ref_z
0,1784951123.7735488,0.0,0.0,0.04999999982976355,0.0,0.0,0.577,0.1,1.0,-0.0,-0.0,0.0,5.329623079653885e-13,0.5774936883758635,0.19999981110213796
0,1784951123.796009,-0.0011813499885799988,1.3741350503242986e-12,0.049999999947660315,0.0,0.0,0.577,0.1,1.0,-0.0,-0.0,0.0,5.329623079653885e-13,0.5774936883758635,0.19999981110213796
0,1784951123.8105319,0.0007243109098299869,1.0017699170313429e-12,0.049999999947638166,-6.559241584304196e-16,0.0,0.577,0.1,1.0,-0.0,-0.0,0.0,5.329623079653885e-13,0.5774936883758635,0.19999981110213796
0,1784951123.8311963,0.00015167614913028224,1.1627508747220025e-12,0.0499999999476632,-1.4519255692673136e-16,0.0,0.577,0.1,1.0,-0.0,-0.0,0.0,5.329623079653885e-13,0.5774936883758635,0.19999981110213796
0,1784951123.8513,0.0003167176068825301,1.097088557761995e-12,0.04999999994766547,-2.781899893294492e-16,0.0,0.577,0.1,1.0,-0.0,-0.0,0.0,5.329623079653885e-13,0.5774936883758635,0.19999981110213796
0,1784951123.873231,0.00026360892194833845,1.1225358051141833e-12,0.04999999994766524,-2.3502538690948623e-16,0.0,0.577,0.1,1.0,-0.0,-0.0,0.0,5.329623079653885e-13,0.5774936883758635,0.19999981110213796
0,1784951123.8930502,0.00028229613725396906,1.1129028227814199e-12,0.04999999994766526,-2.497594479770518e-16,0.0,0.577,0.1,1.0,-0.0,-0.0,0.0,5.329623079653885e-13,0.5774936883758635,0.19999981110213796
0,1784951123.916306,0.00027540321262277054,1.116513399424432e-12,0.04999999994766526,-2.446583978793057e-16,0.0,0.577,0.1,1.0,-0.0,-0.0,0.0,5.329623079653885e-13,0.5774936883758635,0.19999981110213796
0,1784951123.9296684,0.00027799956188423805,1.1151655834943392e-12,0.04999999994766526,-2.4630461395975016e-16,0.0,0.577,0.1,1.0,-0.0,-0.0,0.0,5.329623079653885e-13,0.5774936883758635,0.19999981110213796
0,1784951123.95222,0.0002770128963773973,1.1156678583656118e-12,0.04999999994766526,-2.4571289060066436e-16,0.0,0.577,0.1,1.0,-0.0,-0.0,0.0,5.329623079653885e-13,0.5774936883758635,0.19999981110213796
0,1784951123.9702492,0.0002773891993372046,1.1154808868883154e-12,0.04999999994766527,-2.4599408921115964e-16,0.0,0.577,0.1,1.0,-0.0,-0.0,0.0,5.329623079653885e-13,0.5774936883758635,0.19999981110213796
0,1784951123.9916375,0.0002772454713581749,1.1155504101955153e-12,0.04999999994766527,-2.457909238274756e-16,0.0,0.577,0.1,1.0,-0.0,-0.0,0.0,5.329623079653885e-13,0.5774936883758635,0.19999981110213796
0,1784951124.011087,0.0002773004000774335,1.1155245772180835e-12,0.04999999994766527,-2.459571039531158e-16,0.0,0.577,0.1,1.0,-0.0,-0.0,0.0,5.329623079653885e-13,0.5774936883758635,0.19999981110213796
