step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1776216513.8721042,0.0,0.0,-0.6134440637151599,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
1,1776216513.8808658,0.0,0.0,-0.6119550921602608,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
2,1776216513.889001,0.0,0.0,-0.6104661206053615,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
3,1776216513.89714,0.0,0.0,-0.6089771490504624,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
4,1776216513.9055095,0.0,0.0,-0.6074881774955632,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
5,1776216513.9170718,0.0,0.0,-0.6059992059406641,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
6,1776216513.922223,0.0,0.0,-0.6045102343857649,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
7,1776216513.9303985,0.0,0.0,-0.6030212628308658,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
8,1776216513.9387298,0.0,0.0,-0.6015322912759666,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
9,1776216513.9471989,0.0,0.0,-0.6000433197210675,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
10,1776216513.9552467,0.0,0.0,-0.5985543481661681,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
11,1776216513.9637578,0.0,0.0,-0.597065376611269,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
12,1776216513.973919,0.0,0.0,-0.5955764050563699,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
13,1776216513.9806154,0.0,0.0,-0.5940874335014709,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
14,1776216513.9887457,0.0,0.0,-0.5925984619465716,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
15,1776216513.9975054,0.0,0.0,-0.5911094903916725,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
16,1776216514.0053072,0.0,0.0,-0.5896205188367734,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
17,1776216514.0137687,0.0,0.0,-0.5881315472818742,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
18,1776216514.0219688,0.0,0.0,-0.586642575726975,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
19,1776216514.0309892,0.0,0.0,-0.5851536041720758,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
20,1776216514.0390518,0.0,0.0,-0.5836646326171766,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
21,1776216514.0480528,0.0,0.0,-0.5821756610622775,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
22,1776216514.0561862,0.0,0.0,-0.5806866895073783,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
23,1776216514.0641658,0.0,0.0,-0.5791977179524792,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
24,1776216514.0720847,0.0,0.0,-0.5777087463975801,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
25,1776216514.080279,0.0,0.0,-0.5762197748426809,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
26,1776216514.0886672,0.0,0.0,-0.5747308032877817,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
27,1776216514.09816,0.0,0.0,-0.5732418317328826,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
28,1776216514.1052105,0.0,0.0,-0.5717528601779833,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
29,1776216514.1141796,0.0,0.0,-0.5702638886230842,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
30,1776216514.1222076,0.0,0.0,-0.5687749170681851,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
31,1776216514.1311097,0.0,0.0,-0.5672859455132859,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
