step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1773964754.697958,-0.00316485311166504,0.00039071777701141507,-0.6931502093127613,0.020003492358058293,0.037,-0.006,0.038,1.0,0.001,-0.002,0.02
1,1773964754.7061856,-0.00316485311166504,0.00039071777701141507,-0.6931488450838188,0.020003492358058293,0.037,-0.006,0.038,1.0,0.001,-0.002,0.02
2,1773964754.7144444,-0.00291406811166504,0.00039071777701141507,-0.6931447518806726,0.020003492358058293,0.037,-0.006,0.038,1.0,0.001,-0.002,0.02
3,1773964754.7227225,-0.00316485311166504,0.0006415027770114151,-0.6928555623026407,0.020003492358058293,0.037,-0.006,0.038,1.0,0.001,-0.002,0.02
4,1773964754.7314572,-0.00316485311166504,0.0006415027770114151,-0.6929871871888995,0.020003492358058293,0.037,-0.006,0.038,1.0,0.001,-0.002,0.02
5,1773964754.7395325,-0.00316485311166504,0.00039071777701141507,-0.6931161581601166,0.020003492358058293,0.037,-0.006,0.038,1.0,0.001,-0.002,0.02
6,1773964754.747852,-0.003465767681890699,-0.002116494226222879,-0.6931012114238458,0.02000437157049167,0.037,-0.006,0.038,1.0,0.001,-0.001,0.02
7,1773964754.7560964,-0.00316485311166504,0.00039071777701141507,-0.693224827475998,0.020003492358058293,0.037,-0.006,0.038,1.0,0.001,-0.002,0.02
8,1773964754.7645366,-0.0006576311979035343,0.0003405733718296117,-0.6930632367901697,0.020005490773047974,0.037,-0.006,0.038,1.0,0.0,-0.002,0.02
9,1773964754.772728,-0.003214982681890699,-0.002116494226222879,-0.6928990494249354,0.02000437157049167,0.037,-0.006,0.038,1.0,0.001,-0.001,0.02
10,1773964754.781138,-0.00316485311166504,0.00039071777701141507,-0.6930145359255208,0.020003492358058293,0.037,-0.006,0.038,1.0,0.001,-0.002,0.02
11,1773964754.789388,-0.00316485311166504,0.00039071777701141507,-0.6928450327710312,0.020003492358058293,0.037,-0.006,0.038,1.0,0.001,-0.002,0.02
12,1773964754.7981415,-0.0032174898822779695,-0.0021190014314347648,-0.6930963689744742,0.019003609405273344,0.037,-0.006,0.038,1.0,0.001,-0.001,0.019
