step,sim_time,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,ref_x,ref_y,ref_z,payload_x,payload_y,payload_z,payload_ref_x,payload_ref_y,payload_ref_z
0,1784633642.8465738,0.0,0.0,0.049999999999974176,0.0,0.434,0.0,0.504,1.0,-0.0,-0.0,-0.0,0.43355348175299324,4.217925839922024e-21,0.503553486738813,-2.218169785394383e-07,1.2873937894166528e-17,0.12500028734091057,-1.9155190566282646e-07,5.820028304850104e-17,0.1250003391634856
0,1784633642.8629458,5.846688610236538e-17,0.09999994689916404,0.04999999393296693,-1.8615983090330117e-18,0.434,0.0,0.504,1.0,-0.0,-0.0,-0.0,0.43355348175299324,4.217925839922024e-21,0.503553486738813,-2.218169785394383e-07,1.2873937894166528e-17,0.12500028734091057,-1.9155190566282646e-07,5.820028304850104e-17,0.1250003391634856
0,1784633642.884035,1.7521675413086403e-17,0.09999695322703932,0.04999999747314921,-1.0898838997820706e-17,0.434,0.0,0.504,1.0,-0.0,-0.0,-0.0,0.43355348175299324,4.217925839922024e-21,0.503553486738813,-2.218169785394383e-07,1.2873937894166528e-17,0.12500028734091057,-1.9155190566282646e-07,5.820028304850104e-17,0.1250003391634856
0,1784633642.905198,7.025396491659966e-17,0.09999988512531564,0.049999999406466836,-1.2749913283129695e-17,0.434,0.0,0.504,1.0,-0.0,-0.0,-0.0,0.43355348175299324,4.217925839922024e-21,0.503553486738813,-2.218169785394383e-07,1.2873937894166528e-17,0.12500028734091057,-1.9155190566282646e-07,5.820028304850104e-17,0.1250003391634856
0,1784633642.9249222,-1.4862599083694138e-18,0.09999999047654295,0.049999999977710055,-2.6060563592288766e-17,0.434,0.0,0.504,1.0,-0.0,-0.0,-0.0,0.43355348175299324,4.217925839922024e-21,0.503553486738813,-2.218169785394383e-07,1.2873937894166528e-17,0.12500028734091057,-1.9155190566282646e-07,5.820028304850104e-17,0.1250003391634856
0,1784633642.945921,9.805394439988562e-17,0.09999998801024225,0.049999999990442454,-1.2619487370833162e-18,0.434,0.0,0.504,1.0,-0.0,-0.0,-0.0,0.43355348175299324,4.217925839922024e-21,0.503553486738813,-2.218169785394383e-07,1.2873937894166528e-17,0.12500028734091057,-1.9155190566282646e-07,5.820028304850104e-17,0.1250003391634856
0,1784633642.9651983,-4.727304622460131e-17,0.09999994075287552,0.04999999990244212,-4.39271561444961e-17,0.434,0.0,0.504,1.0,-0.0,-0.0,-0.0,0.43355348175299324,4.217925839922024e-21,0.503553486738813,-2.218169785394383e-07,1.2873937894166528e-17,0.12500028734091057,-1.9155190566282646e-07,5.820028304850104e-17,0.1250003391634856
0,1784633642.9825263,1.711074746780767e-16,0.09999994920105156,0.04999999992280001,2.6378565862196893e-17,0.434,0.0,0.504,1.0,-0.0,-0.0,-0.0,0.43355348175299324,4.217925839922024e-21,0.503553486738813,-2.218169785394383e-07,1.2873937894166528e-17,0.12500028734091057,-1.9155190566282646e-07,5.820028304850104e-17,0.1250003391634856
0,1784633643.003264,-1.6272997882558558e-16,0.09999988235694289,0.04999999981806448,-8.681440216941718e-17,0.434,0.0,0.504,1.0,-0.0,-0.0,-0.0,0.43355348175299324,4.217925839922024e-21,0.503553486738813,-2.218169785394383e-07,1.2873937894166528e-17,0.12500028734091057,-1.9155190566282646e-07,5.820028304850104e-17,0.1250003391634856
0,1784633643.022374,3.531752146771511e-16,0.0999998502259652,0.04999999976615371,9.348397114368205e-17,0.434,0.0,0.504,1.0,-0.0,-0.0,-0.0,0.43355348175299324,4.217925839922024e-21,0.503553486738813,-1.1228611385945556e-07,-2.5135897711280206e-13,0.12500028618920778,-1.9155190566282646e-07,5.820028304850104e-17,0.1250003391634856
