step,sim_time,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1776483385.0630364,0.0,0.0,0.0500000005607788,0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
0,1776483385.0871835,0.0,0.09999833286830853,0.09874990180126791,0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
0,1776483385.1260889,0.0,0.19749546322467837,0.14628078757806007,0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
0,1776483385.159399,0.0,0.29255106476389575,0.19262182150389445,0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
0,1776483385.1928296,0.0,0.358277637413956,0.23495207601824092,0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
0,1776483385.2218797,0.0,0.34619475319616544,0.23968082090333603,0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
0,1776483385.2593098,0.0,0.3444706962848565,0.24244462565295852,0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
0,1776483385.2894742,0.0,0.34532574017970336,0.2416568253905383,0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
0,1776483385.3206418,0.0,0.34515095402109375,0.24208423714950042,0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
0,1776483385.3587232,0.0,0.34508838675054654,0.24303691443707742,0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
0,1776483385.3920772,0.0,0.34524058093414955,0.24246173888618094,0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
0,1776483385.4203632,0.0,0.3451974637494446,0.24211880374873426,0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
0,1776483385.4621112,0.0,0.34519323860596923,0.24195625042278726,0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
0,1776483385.4972777,0.0,0.34518950441797863,0.2419236961401173,0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
0,1776483385.5319748,0.0,0.3451895592521629,0.24188974525901108,0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
0,1776483385.5590024,0.0,0.3451880567576103,0.2418931272608709,0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
0,1776483385.5980563,0.0,0.34518867902917405,0.24187571616162185,0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
0,1776483385.632246,0.0,0.3451876911461386,0.2418833760684873,0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
0,1776483385.655999,0.0,0.34518833431816465,0.24187134480163774,0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
0,1776483385.6924276,0.0,0.34518758819596407,0.24187933585406785,0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
0,1776483385.7228315,0.0,0.34518817523445144,0.24187009626991757,0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
0,1776483385.7563412,0.0,0.34518757586104964,0.24187743309745133,0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
0,1776483385.7895594,0.0,0.3451880899230043,0.24186996334271194,0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
0,1776483385.8252015,0.0,0.34518759424373824,0.24187640185273712,0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
0,1776483385.8635635,0.0,0.3451880365950786,0.24187020835833864,0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
0,1776483385.8944867,0.0,0.3451876210581021,0.24187575228145763,0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
0,1776483385.9241982,0.0,0.3451879986941516,0.24187055456972426,0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
0,1776483385.9572487,0.0,0.3451876481515209,0.24187528793225935,0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
0,1776483385.9948003,0.0,0.34518796935108875,0.2418709011683095,0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
0,1776483386.0263364,0.0,0.345187672791681,0.24187492687136897,0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
0,1776483386.066704,0.0,0.34518794551485615,0.24187121487165542,0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
0,1776483386.0923922,0.0,0.3451876943030793,0.24187463262299658,0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
0,1776483386.124204,0.0,0.34518792567659534,0.24187148788235335,0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
0,1776483386.1609266,0.0,0.3451877127576719,0.24187438712269307,0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
0,1776483386.1943367,0.0,0.34518790897538526,0.24187172155841602,0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
0,1776483386.2320216,0.0,0.34518772846863904,0.24187418004043895,0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
0,1776483386.259047,0.0,0.3451878948424406,0.24187192013577488,0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
0,1776483386.2954574,0.0,0.3451877417991367,0.24187400452533345,0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
0,1776483386.327049,0.0,0.3451878828566217,0.2418720883794865,0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
0,1776483386.3536897,0.0,0.3451877530941284,0.24187385548055274,0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
