step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1775539656.059403,0.0,0.0,-0.6134440637151599,-0.0,1.999,0.0,0.1,1.0,0.0,-0.0,0.0
1,1775539656.0661514,0.0,0.0,-0.6119550921602608,-0.0,1.999,0.0,0.1,1.0,0.0,-0.0,0.0
2,1775539656.0748153,0.0,0.0,-0.6104661206053615,-0.0,1.999,0.0,0.1,1.0,0.0,-0.0,0.0
3,1775539656.082968,0.0,0.0,-0.6089771490504624,-0.0,1.999,0.0,0.1,1.0,0.0,-0.0,0.0
4,1775539656.091204,0.0,0.0,-0.6074881774955632,-0.0,1.999,0.0,0.1,1.0,0.0,-0.0,0.0
5,1775539656.0998712,0.0,0.0,-0.6059992059406641,-0.0,1.999,0.0,0.1,1.0,0.0,-0.0,0.0
6,1775539656.1078775,0.0,0.0,-0.6045102343857649,-0.0,1.999,0.0,0.1,1.0,0.0,-0.0,0.0
7,1775539656.1162534,0.0,0.0,-0.6030212628308658,-0.0,1.999,0.0,0.1,1.0,0.0,-0.0,0.0
8,1775539656.1245599,0.0,0.0,-0.6015322912759666,-0.0,1.999,0.0,0.1,1.0,0.0,-0.0,0.0
9,1775539656.1332033,0.0,0.0,-0.6000433197210675,-0.0,1.999,0.0,0.1,1.0,0.0,-0.0,0.0
10,1775539656.1411452,0.0,0.0,-0.5985543481661681,-0.0,1.999,0.0,0.1,1.0,-0.0,-0.0,0.0
11,1775539656.1500106,0.0,0.0,-0.597065376611269,-0.0,1.999,0.0,0.1,1.0,-0.0,-0.0,0.0
12,1775539656.1577666,0.000250785,0.0,-0.5955764050563699,-0.0,1.999,0.0,0.1,1.0,-0.0,-0.0,0.0
13,1775539656.1665115,0.00050157,0.0,-0.5940874335014709,-0.0,1.999,0.0,0.1,1.0,-0.0,0.0,0.0
14,1775539656.1746814,0.000752355,0.0,-0.5929925046950781,-0.0,1.999,0.0,0.1,1.0,-0.0,-0.0,0.0
15,1775539656.1830363,0.00100314,0.000250785,-0.5915035331401789,-0.0,1.999,0.0,0.1,1.0,-0.0,-0.0,0.0
16,1775539656.1911287,0.003761126671464661,0.00050157,-0.5900145615852798,-0.0,1.999,0.0,0.1,1.0,-0.001,-0.0,0.0
17,1775539656.2000954,0.003761126671464661,0.00050157,-0.5885255900303806,-0.0,1.999,0.0,0.1,1.0,-0.001,0.0,0.0
18,1775539656.2079403,0.0045134816714646605,0.00100314,-0.5874306612239879,-0.0,1.999,0.0,0.1,1.0,-0.001,-0.0,0.0
19,1775539656.21634,0.004011911671464661,0.000752355,-0.5859416896690888,-0.0,1.999,0.0,0.1,1.0,-0.001,-0.0,0.0
20,1775539656.2268565,0.007271478371669149,0.00150471,-0.584846760862696,-0.0,1.999,0.0,0.1,1.0,-0.002,-0.0,0.0
21,1775539656.233322,0.00651912337166915,0.00100314,-0.5829637465592905,-0.0,1.999,0.0,0.1,1.0,-0.002,-0.0,0.0
22,1775539656.2411664,0.008651723371669149,0.0027586349999999997,-0.5822628605014042,-0.0,1.999,0.001,0.1,1.0,-0.002,-0.0,0.0
23,1775539656.2501323,0.009403460129112595,0.001253925,-0.579985803449492,-0.0,1.999,0.001,0.1,1.0,-0.003,-0.0,0.0
24,1775539656.2583253,0.011158955129112594,0.00300942,-0.5792849173916059,-0.0,1.999,0.001,0.1,1.0,-0.003,-0.0,0.0
25,1775539656.26613,0.012913861971812721,0.00250785,-0.5774019030882003,-0.0,1.999,0.001,0.1,1.0,-0.004,-0.0,0.0
26,1775539656.2745416,0.014669356971812722,0.004389665000000014,-0.5763069742818074,-0.0,1.998,0.001,0.1,1.0,-0.004,-0.0,0.0
27,1775539656.282818,0.01617351892706511,0.0036373100000000142,-0.574423959978402,-0.0,1.998,0.001,0.1,1.0,-0.005,-0.0,0.0
28,1775539656.2912016,0.02118872102120241,0.006395945000000014,-0.5737230739205157,-0.0,1.998,0.001,0.1,1.0,-0.006,-0.0,0.0
29,1775539656.299771,0.018179301021202406,0.0033865250000000135,-0.5714460168686035,-0.0,1.998,0.001,0.1,1.0,-0.006,-0.0,0.0
30,1775539656.3078837,0.0240732382793535,0.006646730000000013,-0.5711391735592238,-0.0,1.998,0.002,0.1,1.0,-0.007,-0.0,0.0
31,1775539656.3164916,0.022818945725202582,0.002884955000000014,-0.5680740310102989,-0.0,1.998,0.002,0.1,1.0,-0.008,-0.0,0.0
32,1775539656.3252077,0.028586713380748172,0.006395945000000014,-0.5681612304494257,-0.0,1.998,0.002,0.1,1.0,-0.009,-0.0,0.0
33,1775539656.3328435,0.026329648380748173,0.0040144149999999995,-0.565490130649007,-0.0,1.997,0.002,0.1,1.0,-0.009,-0.0,0.0
34,1775539656.3411522,0.03284986126606202,0.008503472999998329,-0.5651832873396272,0.0010000006666658666,1.997,0.002,0.1,1.0,-0.01,-0.0,0.001
35,1775539656.34975,0.030592699399047848,0.0032344807999977756,-0.5631065353515392,0.0010000006666658666,1.997,0.002,0.101,1.0,-0.011,-0.0,0.001
36,1775539656.3578372,0.03836704779520008,0.009000028599997113,-0.5631937347906659,0.0010000006666658666,1.997,0.002,0.101,1.0,-0.012,-0.0,0.001
37,1775539656.3662364,0.03799193146736227,0.005737316399996329,-0.5605226349902472,0.0010000006666658666,1.997,0.003,0.101,1.0,-0.013,-0.0,0.001
38,1775539656.374514,0.04225554042548551,0.007365839199995429,-0.5598217489323611,0.0010000006666658666,1.996,0.003,0.101,1.0,-0.014,-0.0,0.001
39,1775539656.3829846,0.04125240042548551,0.0063626991999954285,-0.5579387346289555,0.0010000006666658666,1.996,0.003,0.101,1.0,-0.014,-0.0,0.001
40,1775539656.3910925,0.049529264223506,0.009617889799993168,-0.5572378485710693,0.0010000006666658666,1.996,0.003,0.101,1.0,-0.016,-0.0,0.001
41,1775539656.3997202,0.04765001906666571,0.004850467599991802,-0.5545667487706507,0.0010000006666658666,1.996,0.004,0.101,1.0,-0.017,-0.0,0.001
