step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1776063642.7791672,0.0,-0.13299807590217583,-0.6134440637151599,-0.0,2.013,0.0,0.106,0.999,-0.0,0.053,0.0
1,1776063642.7876987,0.0,-0.13299807590217583,-0.6119550921602608,-0.0,2.013,0.0,0.106,0.999,-0.0,0.053,0.0
2,1776063642.7964315,0.0,-0.13299807590217583,-0.6104661206053615,-0.0,2.013,0.0,0.106,0.999,-0.0,0.053,0.0
3,1776063642.8045204,0.0,-0.13299807590217583,-0.6089771490504624,-0.0,2.013,0.0,0.106,0.999,-0.0,0.053,0.0
4,1776063642.8127847,0.0,-0.13299807590217583,-0.6074881774955632,-0.0,2.013,0.0,0.106,0.999,-0.0,0.053,0.0
5,1776063642.8207164,0.0,-0.13299807590217583,-0.6059992059406641,-0.0,2.013,0.0,0.106,0.999,-0.0,0.053,0.0
6,1776063642.8289835,0.0,-0.13299807590217583,-0.6045102343857649,-0.0,2.013,0.0,0.106,0.999,-0.0,0.053,0.0
7,1776063642.8371832,0.0,-0.13299807590217583,-0.6030212628308658,-0.0,2.013,0.0,0.106,0.999,-0.0,0.053,0.0
8,1776063642.8457527,0.0,-0.13299807590217583,-0.6015322912759666,-0.0,2.013,0.0,0.106,0.999,-0.0,0.053,0.0
9,1776063642.8541107,0.0,-0.13299807590217583,-0.6000433197210675,-0.0,2.013,0.0,0.106,0.999,-0.0,0.053,0.0
10,1776063642.8623533,0.0,-0.13299807590217583,-0.5985543481661681,-0.0,2.013,0.0,0.106,0.999,-0.0,0.053,0.0
11,1776063642.8706195,0.0,-0.13299807590217583,-0.597065376611269,-0.0,2.013,0.0,0.106,0.999,-0.0,0.053,0.0
12,1776063642.8795593,0.0,-0.13299807590217583,-0.5955764050563699,-0.0,2.013,0.0,0.106,0.999,-0.0,0.053,0.0
13,1776063642.887404,0.0,-0.13299807590217583,-0.5940874335014709,-0.0,2.013,0.0,0.106,0.999,-0.0,0.053,0.0
14,1776063642.8957255,0.0,-0.13299807590217583,-0.5925984619465716,-0.0,2.013,0.0,0.106,0.999,-0.0,0.053,0.0
15,1776063642.9054685,0.0,-0.13299807590217583,-0.5911094903916725,-0.0,2.013,0.0,0.106,0.999,-0.0,0.053,0.0
16,1776063642.9123046,0.0,-0.13299807590217583,-0.5896205188367734,-0.0,2.013,0.0,0.106,0.999,-0.0,0.053,0.0
17,1776063642.9211402,0.0,-0.13299807590217583,-0.5881315472818742,-0.0,2.013,0.0,0.106,0.999,-0.0,0.053,0.0
18,1776063642.9314537,0.0,-0.13299807590217583,-0.586642575726975,-0.0,2.013,0.0,0.106,0.999,-0.0,0.053,0.0
19,1776063642.9402287,0.0,-0.13299807590217583,-0.5851536041720758,-0.0,2.013,0.0,0.106,0.999,-0.0,0.053,0.0
20,1776063642.9466257,0.0,-0.13299807590217583,-0.5836646326171766,-0.0,2.013,0.0,0.106,0.999,-0.0,0.053,0.0
21,1776063642.9542296,0.0,-0.13299807590217583,-0.5821756610622775,-0.0,2.013,0.0,0.106,0.999,-0.0,0.053,0.0
22,1776063642.9628448,0.0,-0.13299807590217583,-0.5806866895073783,-0.0,2.013,0.0,0.106,0.999,-0.0,0.053,0.0
23,1776063642.9708695,0.0,-0.13299807590217583,-0.5791977179524792,-0.0,2.013,0.0,0.106,0.999,-0.0,0.053,0.0
24,1776063642.9798815,0.0,-0.13299807590217583,-0.5777087463975801,-0.0,2.013,0.0,0.106,0.999,-0.0,0.053,0.0
25,1776063642.9890146,0.0,-0.13299807590217583,-0.5762197748426809,-0.0,2.013,0.0,0.106,0.999,-0.0,0.053,0.0
26,1776063642.9982517,0.0,-0.13299807590217583,-0.5747308032877817,-0.0,2.013,0.0,0.106,0.999,-0.0,0.053,0.0
27,1776063643.0044608,0.0,-0.13299807590217583,-0.5732418317328825,-0.0,2.013,0.0,0.106,0.999,-0.0,0.053,0.0
28,1776063643.013845,0.0,-0.13299807590217583,-0.5717528601779833,-0.0,2.013,0.0,0.106,0.999,-0.0,0.053,0.0
29,1776063643.0218284,0.0,-0.13299807590217583,-0.5702638886230842,-0.0,2.013,0.0,0.106,0.999,-0.0,0.053,0.0
30,1776063643.0306041,0.0,-0.13299807590217583,-0.5687749170681851,-0.0,2.013,0.0,0.106,0.999,-0.0,0.053,0.0
31,1776063643.0385463,0.0,-0.13299807590217583,-0.5672859455132859,-0.0,2.013,0.0,0.106,0.999,-0.0,0.053,0.0
32,1776063643.0462723,0.0,-0.13299807590217583,-0.5657969739583868,-0.0,2.013,0.0,0.106,0.999,-0.0,0.053,0.0
33,1776063643.0542321,0.0,-0.13299807590217583,-0.5643080024034877,-0.0,2.013,0.0,0.106,0.999,-0.0,0.053,0.0
34,1776063643.0625865,0.0,-0.13299807590217583,-0.5628190308485884,-0.0,2.013,0.0,0.106,0.999,-0.0,0.053,0.0
35,1776063643.071817,0.0,-0.13299807590217583,-0.5613300592936892,-0.0,2.013,0.0,0.106,0.999,-0.0,0.053,0.0
36,1776063643.0793126,0.0,-0.13299807590217583,-0.55984108773879,-0.0,2.013,0.0,0.106,0.999,-0.0,0.053,0.0
37,1776063643.0879042,0.0,-0.13299807590217583,-0.5583521161838909,-0.0,2.013,0.0,0.106,0.999,-0.0,0.053,0.0
