step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1776056236.0422418,0.0,0.0,-0.6134440637151599,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
1,1776056236.0517707,0.0,0.0,-0.6119550921602608,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
2,1776056236.0589373,0.0,0.0,-0.6104661206053615,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
3,1776056236.0674753,0.0,0.0,-0.6089771490504624,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
4,1776056236.0760598,0.0,0.0,-0.6074881774955632,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
5,1776056236.08361,0.0,0.0,-0.6059992059406641,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
6,1776056236.0919237,0.0,0.0,-0.6045102343857649,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
7,1776056236.1014235,0.0,0.0,-0.6030212628308658,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
8,1776056236.109145,0.0,0.0,-0.6015322912759666,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
9,1776056236.1165326,0.0,0.0,-0.6000433197210675,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
10,1776056236.1259305,0.0,0.0,-0.5985543481661681,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
11,1776056236.1345167,0.0,0.0,-0.597065376611269,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
12,1776056236.1434467,0.0,0.0,-0.5955764050563699,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
13,1776056236.1515653,0.0,0.0,-0.5940874335014709,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
14,1776056236.1588721,0.0,0.0,-0.5925984619465716,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
15,1776056236.1666844,0.0,0.0,-0.5911094903916725,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
16,1776056236.1758547,0.0,0.0,-0.5896205188367734,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
17,1776056236.183839,0.0,0.0,-0.5881315472818742,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
18,1776056236.192138,0.0,0.0,-0.586642575726975,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
19,1776056236.200223,0.0,0.0,-0.5851536041720758,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
20,1776056236.208759,0.0,0.0,-0.5836646326171766,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
21,1776056236.2164145,0.0,0.0,-0.5821756610622775,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
22,1776056236.2251933,0.0,0.0,-0.5806866895073783,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
23,1776056236.234113,0.0,0.0,-0.5791977179524792,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
24,1776056236.2423773,0.0,0.0,-0.5777087463975801,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
25,1776056236.2502875,0.0,0.0,-0.5762197748426809,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
26,1776056236.2586308,0.0,0.0,-0.5747308032877817,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
27,1776056236.2675712,0.0,0.0,-0.5732418317328826,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
28,1776056236.275165,0.0,0.0,-0.5717528601779833,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
29,1776056236.2836397,0.0,0.0,-0.5702638886230842,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
30,1776056236.2922857,0.0,0.0,-0.5687749170681851,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
31,1776056236.300372,0.0,0.0,-0.5672859455132859,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
32,1776056236.3097508,0.0,0.0,-0.5657969739583868,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
33,1776056236.3168643,0.0,0.0,-0.5643080024034877,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
34,1776056236.3252316,0.0,0.0,-0.5628190308485884,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
35,1776056236.3347545,0.0,0.0,-0.5613300592936892,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
36,1776056236.3415508,0.0,0.0,-0.55984108773879,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
37,1776056236.3503327,0.0,0.0,-0.5583521161838909,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
38,1776056236.358715,0.0,0.0,-0.5568631446289918,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
39,1776056236.3665361,0.0,0.0,-0.5553741730740926,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
40,1776056236.3747065,0.0,0.0,-0.5538852015191935,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
41,1776056236.3832977,0.0,0.0,-0.5523962299642944,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
42,1776056236.3933887,0.0,0.0,-0.5509072584093951,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
43,1776056236.4007857,0.0,0.0,-0.549418286854496,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
44,1776056236.4084873,0.0,0.0,-0.5479293152995969,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
45,1776056236.4172347,0.0,0.0,-0.5464403437446976,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
46,1776056236.4252305,0.0,0.0,-0.5449513721897985,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
47,1776056236.4334605,0.0,0.0,-0.5434624006348994,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
48,1776056236.4420059,0.0,0.0,-0.5419734290800002,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
49,1776056236.450166,0.0,0.0,-0.5404844575251011,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
50,1776056236.4583814,0.0,0.0,-0.5389954859702017,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
51,1776056236.4665768,0.0,0.0,-0.5375065144153026,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
52,1776056236.4749897,0.0,0.0,-0.5360175428604035,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
53,1776056236.483982,0.0,0.0,-0.5345285713055044,-0.0,2.0,0.0,0.1,1.0,-0.0,0.0,0.0
54,1776056236.4914222,0.0,0.0,-0.5330395997506052,-0.0,2.0,-0.0,0.1,1.0,0.0,0.0,-0.0
55,1776056236.5001097,0.0,0.0,-0.5319446709442125,-0.0,2.0,-0.0,0.1,1.0,0.0,0.0,-0.0
56,1776056236.5079923,0.0,0.0,-0.5324259131318457,-0.0,2.0,-0.0,0.1,1.0,0.0,0.0,-0.0
57,1776056236.5163321,0.0,0.0,-0.5293607705829206,-0.0,2.0,-0.0,0.1,1.0,0.0,0.0,-0.0
58,1776056236.5258925,0.0,0.0,-0.5298420127705539,-0.0,2.0,-0.0,0.1,1.0,0.0,0.0,-0.0
59,1776056236.5345628,0.0,0.0,-0.5295351694611741,-0.0,2.0,-0.0,0.1,1.0,0.0,0.0,-0.0
60,1776056236.5420249,0.0,0.0,-0.5252878986667296,-0.0,2.0,-0.0,0.1,1.0,0.0,0.0,-0.0
61,1776056236.5506084,0.0,0.0,-0.5253750981058565,-0.0,2.0,-0.0,0.1,1.0,0.0,0.0,-0.0
62,1776056236.5584245,0.0,0.0,-0.5250682547964765,-0.0,2.0,-0.0,0.1,1.0,0.0,0.0,-0.0
63,1776056236.566929,0.0,0.0,-0.5239733259900838,-0.0,2.0,-0.0,0.1,1.0,0.0,0.0,-0.0
64,1776056236.576796,0.0,0.0,-0.5283949956627816,-0.0,2.0,-0.0,0.1,1.0,0.0,0.0,-0.0
65,1776056236.5848982,0.0,0.0,-0.5209953828802856,-0.0,2.0,-0.0,0.1,1.0,0.0,0.0,-0.0
66,1776056236.591879,0.0,0.0,-0.5179302403313606,-0.0,2.0,-0.0,0.1,1.0,0.0,0.0,-0.0
67,1776056236.6010294,0.0,0.0,-0.5182177448343115,-0.0,2.0,-0.0,0.101,1.0,0.0,0.0,-0.0
68,1776056236.6090236,0.0,0.0,-0.519093029770451,-0.0,2.0,-0.0,0.101,1.0,0.0,0.0,-0.0
69,1776056236.6172884,0.0,0.0,-0.5176040582155519,-0.0,2.0,-0.0,0.101,1.0,0.0,0.0,-0.0
70,1776056236.6250916,0.0,0.0,-0.5165091294091592,-0.0,2.0,-0.0,0.101,1.0,0.0,0.0,-0.0
71,1776056236.635167,0.0,0.0,-0.5185665425908181,-0.0,2.0,-0.0,0.101,1.0,0.0,0.0,-0.0
72,1776056236.6474204,0.0,0.0,-0.5143192717963737,-0.0,2.0,-0.0,0.101,1.0,0.0,0.0,-0.0
73,1776056236.658679,0.0,0.0,-0.5128303002414746,-0.0,2.0,-0.0,0.101,1.0,0.0,0.0,-0.0
74,1776056236.6675575,0.0,0.0,-0.5127237619959188,-0.0,2.0,-0.0,0.102,1.0,0.0,0.0,-0.0
75,1776056236.67613,0.0,0.0,-0.5100526621955003,-0.0,2.0,-0.0,0.102,1.0,0.0,0.0,-0.0
76,1776056236.6841693,0.0,0.0,-0.5188088021017692,-0.0,2.0,-0.0,0.102,1.0,0.0,0.0,-0.0
77,1776056236.6924508,0.0,0.0,-0.5187022638562137,-0.0,2.0,-0.0,0.103,1.0,0.0,0.0,-0.0
78,1776056236.6997647,0.0,0.0,-0.5239120190259243,-0.0,2.0,-0.0,0.103,1.0,0.0,0.0,-0.0
