step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1776077496.5625753,0.0,0.0,-0.6134440637151599,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
1,1776077496.5709114,0.0,0.0,-0.6119550921602608,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
2,1776077496.5794306,0.0,0.0,-0.6104661206053615,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
3,1776077496.5880766,0.0,0.0,-0.6089771490504624,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
4,1776077496.5961752,0.0,0.0,-0.6074881774955632,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
5,1776077496.6041012,0.0,0.0,-0.6059992059406641,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
6,1776077496.6123545,0.0,0.0,-0.6045102343857649,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
7,1776077496.6214364,0.0,0.0,-0.6030212628308658,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
8,1776077496.6294415,0.0,0.0,-0.6015322912759666,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
9,1776077496.6380947,0.0,0.0,-0.6000433197210675,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
10,1776077496.64592,0.0,0.0,-0.5985543481661681,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
11,1776077496.6543868,0.0,0.0,-0.597065376611269,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
12,1776077496.664242,0.0,0.0,-0.5955764050563699,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
13,1776077496.6711605,0.0,0.0,-0.5940874335014709,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
14,1776077496.679293,0.0,0.0,-0.5925984619465716,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
15,1776077496.6891615,0.0,0.0,-0.5911094903916725,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
16,1776077496.6967955,0.0,0.0,-0.5896205188367734,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
17,1776077496.7045774,0.0,0.0,-0.5881315472818742,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
18,1776077496.7131872,0.0,0.0,-0.586642575726975,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
19,1776077496.7218766,0.0,0.0,-0.5851536041720758,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
20,1776077496.7289627,0.0,0.0,-0.5836646326171766,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
21,1776077496.7374852,0.0,0.0,-0.5821756610622775,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
22,1776077496.7474213,0.0,0.0,-0.5806866895073783,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
23,1776077496.7542343,0.0,0.0,-0.5791977179524792,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
24,1776077496.7625072,0.0,0.0,-0.5777087463975801,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
25,1776077496.7709692,0.0,0.0,-0.5762197748426809,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
26,1776077496.7794673,0.0,0.0,-0.5747308032877817,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
27,1776077496.7878008,0.0,0.0,-0.5732418317328826,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
28,1776077496.796058,0.0,0.0,-0.5717528601779833,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
29,1776077496.804122,0.0,0.0,-0.5702638886230842,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
30,1776077496.8125432,0.0,0.0,-0.5687749170681851,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
31,1776077496.822034,0.0,0.0,-0.5672859455132859,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
32,1776077496.8290656,0.0,0.0,-0.5657969739583868,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
33,1776077496.8376665,0.0,0.0,-0.5643080024034877,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
34,1776077496.845789,0.0,0.0,-0.5628190308485884,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
35,1776077496.8542562,0.0,0.0,-0.5613300592936892,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
36,1776077496.862738,0.0,0.0,-0.55984108773879,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
37,1776077496.8711512,0.0,0.0,-0.5583521161838909,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
38,1776077496.8802786,0.0,0.0,-0.5568631446289918,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
39,1776077496.887541,0.0,0.0,-0.5553741730740926,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
40,1776077496.895897,0.0,0.0,-0.5538852015191935,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
41,1776077496.9041529,0.0,0.0,-0.5523962299642944,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
42,1776077496.9126704,0.0,0.0,-0.5509072584093951,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
43,1776077496.9210017,0.0,0.0,-0.549418286854496,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
44,1776077496.9302537,0.0,0.0,-0.5479293152995969,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
45,1776077496.9377975,0.0,0.0,-0.5464403437446976,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
46,1776077496.9459503,0.0,0.0,-0.5449513721897985,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
47,1776077496.9545066,0.0,0.0,-0.5434624006348994,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
48,1776077496.9633439,0.0,0.0,-0.5419734290800002,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
49,1776077496.9734464,0.0,0.0,-0.5404844575251011,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
50,1776077496.9796667,0.0,0.0,-0.5389954859702017,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
51,1776077496.98781,0.0,0.0,-0.5375065144153026,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
52,1776077496.9961033,0.0,0.0,-0.5360175428604035,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
53,1776077497.0060575,0.0,0.0,-0.5345285713055044,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
54,1776077497.01311,0.0,0.0,-0.5330395997506052,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
55,1776077497.020797,0.0,0.0,-0.531550628195706,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
56,1776077497.0291631,0.0,0.0,-0.530061656640807,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
57,1776077497.0377357,0.0,0.0,-0.5285726850859078,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
58,1776077497.0458302,0.0,0.0,-0.5270837135310086,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
59,1776077497.0541883,0.0,0.0,-0.5255947419761094,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
60,1776077497.0624006,0.0,0.0,-0.5241057704212102,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
61,1776077497.0709064,0.0,0.0,-0.5226167988663111,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
62,1776077497.0792563,0.0,0.0,-0.5211278273114119,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
63,1776077497.0874336,0.0,0.0,-0.5200328985050193,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
64,1776077497.0957415,0.0,0.0,-0.5185439269501201,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
65,1776077497.104173,0.0,0.0,-0.517054955395221,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
66,1776077497.1123867,0.0,0.0,-0.5159600265888282,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
67,1776077497.1209574,0.0,0.0,-0.5144710550339291,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
68,1776077497.1293645,0.0,0.0,-0.5133761262275365,-0.0,1.0,0.0,0.1,1.0,0.0,0.0,-0.0
69,1776077497.1376333,0.0,0.0,-0.5118871546726371,-0.0,1.0,0.0,0.1,1.0,0.0,0.0,-0.0
70,1776077497.1463037,0.0,0.0,-0.5115803113632574,-0.0,1.0,0.0,0.1,1.0,0.0,0.0,-0.0
71,1776077497.154465,0.0,0.0,-0.5096972970598519,-0.0,1.0,0.0,0.1,1.0,0.0,0.0,-0.0
72,1776077497.1646543,0.0,0.0,-0.5078142827564462,-0.0,1.0,0.0,0.1,1.0,0.0,0.0,-0.0
73,1776077497.1712368,0.0,0.0,-0.5075074394470664,-0.0,1.0,0.0,0.1,1.0,0.0,0.0,-0.0
74,1776077497.1790996,0.0,0.0,-0.5095648526287254,-0.0,1.0,0.0,0.1,1.0,0.0,0.0,-0.0
75,1776077497.1873999,0.0,0.0,-0.5045294963372681,-0.0,1.0,0.0,0.1,1.0,0.0,0.0,-0.0
76,1776077497.195942,0.0,0.0,-0.5034345675308753,-0.0,1.0,0.0,0.1,1.0,0.0,0.0,-0.0
77,1776077497.2041376,0.0,0.0,-0.5045101575308393,-0.0,1.0,0.0,0.101,1.0,0.0,0.0,-0.0
78,1776077497.21241,0.0,0.0,-0.5049913997184723,-0.0,1.0,0.0,0.101,1.0,0.0,0.0,-0.0
79,1776077497.220819,0.0,0.0,-0.5027143426665602,-0.0,1.0,0.0,0.101,1.0,0.0,0.0,-0.0
