step,sim_time,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1782882228.3007338,0.0,0.0,0.049999998115213634,0.0,0.787,-0.0,0.757,1.0,0.0,-0.0,0.0
0,1782882228.3204432,1.24188395787388e-07,0.09999993367663873,0.09874999229747738,-6.820214043463294e-10,0.787,-0.0,0.757,1.0,0.0,-0.0,0.0
0,1782882228.3375044,1.1728748459601388e-07,0.19749988949268776,0.1462812424008362,-2.0513120089956578e-08,0.787,-0.0,0.757,1.0,0.0,-0.0,0.0
0,1782882228.3596182,1.2131122147921577e-07,0.29238397189953735,0.19262379626257187,-1.4162771263795088e-08,0.787,-0.0,0.757,1.0,0.0,-0.0,0.0
0,1782882228.377417,1.254511520598189e-07,0.2985947226680422,0.2377971778724636,-7.880643782246555e-09,0.787,-0.0,0.757,1.0,0.0,-0.0,0.0
0,1782882228.3997345,1.3070444305816236e-07,0.3051724988036899,0.2634100155065475,-4.446684947483031e-09,0.787,-0.0,0.757,1.0,0.0,-0.0,0.0
0,1782882228.41863,1.3241725310797315e-07,0.30824075813536256,0.268194431604139,-2.424180760676017e-09,0.787,-0.0,0.757,1.0,0.0,-0.0,0.0
0,1782882228.4370286,1.3301169322955363e-07,0.3080780573231131,0.26909047326305385,-1.1684508012757047e-09,0.787,-0.0,0.757,1.0,0.0,-0.0,0.0
0,1782882228.4576404,1.3295778754488374e-07,0.3081823549474784,0.26924465382167756,-4.195081743351269e-10,0.787,-0.0,0.757,1.0,0.0,-0.0,0.0
0,1782882228.476603,1.3288548024318023e-07,0.3082590872393255,0.2692736920103861,3.29650607819767e-11,0.787,-0.0,0.757,1.0,0.0,-0.0,0.0
0,1782882228.4972014,1.3283492085861907e-07,0.30828304804119516,0.2692795971453871,3.070232999834401e-10,0.787,-0.0,0.757,1.0,0.0,-0.0,0.0
0,1782882228.5214348,1.3280692053143266e-07,0.30829427811133936,0.26928087079204394,4.73189598866077e-10,0.787,-0.0,0.757,1.0,0.0,-0.0,0.0
0,1782882228.536945,1.3279203645138782e-07,0.30829864482945957,0.2692811892320825,5.739637425536623e-10,0.787,-0.0,0.757,1.0,0.0,-0.0,0.0
0,1782882228.558033,1.327839511309012e-07,0.30830047949949574,0.26928128180992333,6.35063832736019e-10,0.787,-0.0,0.757,1.0,0.0,-0.0,0.0
0,1782882228.5759666,1.3277947790281082e-07,0.30830122820056294,0.2692813132514442,6.72107594298727e-10,0.787,-0.0,0.757,1.0,0.0,-0.0,0.0
0,1782882228.5998952,1.3277694963129506e-07,0.3083015350292834,0.26928132490935874,6.945656154088595e-10,0.787,-0.0,0.757,1.0,0.0,-0.0,0.0
0,1782882228.6219237,1.3277549323814462e-07,0.30830166099149614,0.26928132946782624,7.08180502225795e-10,0.787,-0.0,0.757,1.0,0.0,-0.0,0.0
0,1782882228.640921,1.9151724439466914e-07,0.30860821328418137,0.26971896863295336,4.120226984082387e-09,0.787,-0.0,0.757,1.0,0.0,-0.0,0.0
0,1782882228.661408,1.982276739042701e-07,0.30863197902618644,0.2698021463314292,3.054118488447162e-09,0.787,-0.0,0.757,1.0,0.0,-0.0,0.0
0,1782882228.6799946,1.9894297133272294e-07,0.30865043814806187,0.2698175244161602,2.2508770533682864e-09,0.787,-0.0,0.757,1.0,0.0,-0.0,0.0
0,1782882228.694733,1.9904443618528778e-07,0.30865555452671645,0.26982047112997926,1.7511408242314314e-09,0.787,-0.0,0.757,1.0,0.0,-0.0,0.0
0,1782882228.7185988,1.9907479529442e-07,0.30865735602352457,0.2698210461432089,1.4470115277914802e-09,0.787,-0.0,0.757,1.0,0.0,-0.0,0.0
0,1782882228.73977,1.9909097755566872e-07,0.3086580174456162,0.2698211653931184,1.262524499966541e-09,0.787,-0.0,0.757,1.0,0.0,-0.0,0.0
0,1782882228.7564337,1.9910093595269923e-07,0.308658244576008,0.26982119234362795,1.1506654254891862e-09,0.787,-0.0,0.757,1.0,0.0,-0.0,0.0
0,1782882228.7814305,1.9910712345894112e-07,0.30865832654065,0.2698211990595686,1.0828447606347185e-09,0.787,-0.0,0.757,1.0,0.0,-0.0,0.0
0,1782882228.7953491,1.9911093910380294e-07,0.3086583556529464,0.26982120093653117,1.0417241791002566e-09,0.787,-0.0,0.757,1.0,0.0,-0.0,0.0
0,1782882228.8191361,1.991132767327789e-07,0.30865836604226576,0.26982120151045375,1.0167918786507004e-09,0.787,-0.0,0.757,1.0,0.0,-0.0,0.0
0,1782882228.8374999,1.9911470286405127e-07,0.30865836975220085,0.2698212016978793,1.001674755666766e-09,0.787,-0.0,0.757,1.0,0.0,-0.0,0.0
0,1782882228.8598197,1.9911557072070274e-07,0.3086583710748903,0.2698212017615758,9.925087924982692e-10,0.787,-0.0,0.757,1.0,0.0,-0.0,0.0
0,1782882228.8816326,1.9911609805880866e-07,0.3086583715495257,0.26982120178377744,9.86951178258076e-10,0.787,-0.0,0.757,1.0,0.0,-0.0,0.0
0,1782882228.8956382,1.9911641820239246e-07,0.3086583717195085,0.2698212017915653,9.835814157325022e-10,0.787,-0.0,0.757,1.0,0.0,-0.0,0.0
