step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1776062338.1122534,0.0,0.0,-0.6134440637151599,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1776062338.1195595,0.0,0.0,-0.6119550921602608,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,1776062338.1273065,0.0,0.0,-0.6104661206053615,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,1776062338.1358597,0.0,0.0,-0.6089771490504623,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4,1776062338.1440835,0.0,0.0,-0.6074881774955632,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5,1776062338.1537654,0.0,0.0,-0.6059992059406641,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6,1776062338.1609163,0.0,0.0,-0.6045102343857649,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,1776062338.1696582,0.0,0.0,-0.6030212628308658,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8,1776062338.1785002,0.0,0.0,-0.6015322912759666,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,1776062338.186152,0.0,0.0,-0.6000433197210675,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1776062338.1950872,0.0,0.0,-0.5985543481661681,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,1776062338.2028036,0.0,0.0,-0.597065376611269,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12,1776062338.211302,0.0,0.0,-0.5955764050563699,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13,1776062338.2206545,0.0,0.0,-0.5940874335014709,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14,1776062338.230893,0.0,0.0,-0.5925984619465716,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,1776062338.236868,0.0,0.0,-0.5911094903916725,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16,1776062338.2443573,0.0,0.0,-0.5896205188367734,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17,1776062338.2544255,0.0,0.0,-0.5881315472818742,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18,1776062338.2620122,0.0,0.0,-0.586642575726975,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
19,1776062338.2690084,0.0,0.0,-0.5851536041720758,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20,1776062338.279421,0.0,0.0,-0.5836646326171766,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
