step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1776061707.1060696,0.0,0.0,-0.6134440637151599,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1776061707.1112418,0.0,0.0,-0.6119550921602608,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,1776061707.1184416,0.0,0.0,-0.6104661206053615,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,1776061707.1274383,0.0,0.0,-0.6089771490504623,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4,1776061707.135036,0.0,0.0,-0.6074881774955632,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5,1776061707.143185,0.0,0.0,-0.6059992059406641,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6,1776061707.1521237,0.0,0.0,-0.6045102343857649,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,1776061707.1607578,0.0,0.0,-0.6030212628308658,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8,1776061707.169082,0.0,0.0,-0.6015322912759666,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,1776061707.177955,0.0,0.0,-0.6000433197210675,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1776061707.186188,0.0,0.0,-0.5985543481661681,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,1776061707.193671,0.0,0.0,-0.597065376611269,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12,1776061707.2020519,0.0,0.0,-0.5955764050563699,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13,1776061707.211235,0.0,0.0,-0.5940874335014709,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14,1776061707.2193692,0.0,0.0,-0.5925984619465716,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,1776061707.2274642,0.0,0.0,-0.5911094903916725,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16,1776061707.235785,0.0,0.0,-0.5896205188367734,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17,1776061707.244963,0.0,0.0,-0.5881315472818742,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18,1776061707.2517478,0.0,0.0,-0.586642575726975,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
19,1776061707.2598786,0.0,0.0,-0.5851536041720758,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20,1776061707.2691672,0.0,0.0,-0.5836646326171766,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
21,1776061707.2768772,0.0,0.0,-0.5821756610622775,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22,1776061707.2851818,0.0,0.0,-0.5806866895073783,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23,1776061707.2934198,0.0,0.0,-0.5791977179524792,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24,1776061707.3019001,0.0,0.0,-0.5777087463975801,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
25,1776061707.310458,0.0,0.0,-0.5762197748426809,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26,1776061707.319918,0.0,0.0,-0.5747308032877817,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27,1776061707.3264904,0.0,0.0,-0.5732418317328825,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
28,1776061707.3356755,0.0,0.0,-0.5717528601779833,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29,1776061707.3448071,0.0,0.0,-0.5702638886230842,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30,1776061707.352391,0.0,0.0,-0.5687749170681851,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31,1776061707.360808,0.0,0.0,-0.5672859455132859,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
32,1776061707.368556,0.0,0.0,-0.5657969739583868,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33,1776061707.3780515,0.0,0.0,-0.5643080024034877,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34,1776061707.3850513,0.0,0.0,-0.5628190308485884,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35,1776061707.3939595,0.0,0.0,-0.5613300592936892,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36,1776061707.402268,0.0,0.0,-0.55984108773879,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
37,1776061707.4105623,0.0,0.0,-0.5583521161838909,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
38,1776061707.4180098,0.0,0.0,-0.5568631446289918,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
