step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1773551925.137273,0.0,0.0,-0.6728788449482179,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
1,1773551925.145048,0.0,0.0,-0.6713898733933189,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
2,1773551925.1533766,0.0,0.0,-0.6699009018384198,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
3,1773551925.1614213,0.0,0.0,-0.6684119302835206,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
4,1773551925.1696231,0.0,0.0,-0.6669229587286214,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
5,1773551925.178059,0.0,0.0,-0.6654339871737223,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
0,1773551949.3122358,0.0,0.0,-0.6728788449482179,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
1,1773551949.3194675,0.0,0.0,-0.6713898733933189,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
2,1773551949.3293943,0.0,0.0,-0.6699009018384198,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
3,1773551949.336659,0.0,0.0,-0.6684119302835206,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
4,1773551949.3468578,0.0,0.0,-0.6669229587286214,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
5,1773551949.3530514,0.0,0.0,-0.6654339871737223,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
6,1773551949.3624606,0.0,0.0,-0.6639450156188231,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
7,1773551949.3695915,0.0,0.0,-0.662456044063924,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
8,1773551949.3778512,0.0,0.0,-0.6609670725090248,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
9,1773551949.3862495,0.0,0.0,-0.6594781009541255,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
10,1773551949.3949885,0.0,0.0,-0.6579891293992264,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
11,1773551949.4033656,0.0,0.0,-0.6565001578443272,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
