step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1773553123.396196,0.0,0.0,-0.6728788449482179,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
1,1773553123.4048724,0.0,0.0,-0.6713898733933189,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
2,1773553123.4132466,0.0,0.0,-0.6699009018384198,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
3,1773553123.4218032,0.0,0.0,-0.6684119302835206,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
4,1773553123.4299333,0.0,0.0,-0.6669229587286214,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
5,1773553123.4382198,0.0,0.0,-0.6654339871737223,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
6,1773553123.4466834,0.0,0.0,-0.6639450156188231,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
7,1773553123.4562645,0.0,0.0,-0.662456044063924,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
8,1773553123.4633598,0.0,0.0,-0.6609670725090248,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
9,1773553123.472856,0.0,0.0,-0.6594781009541255,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
10,1773553123.4811099,0.0,0.0,-0.6579891293992264,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
11,1773553123.4887085,0.0,0.0,-0.6565001578443272,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
12,1773553123.496607,0.0,0.0,-0.6550111862894281,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
13,1773553123.505021,0.0,0.0,-0.653522214734529,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
14,1773553123.5135782,0.0,0.0,-0.6520332431796299,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
15,1773553123.5215483,0.0,0.0,-0.6505442716247307,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
16,1773553123.53071,0.0,0.0,-0.6490553000698314,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
17,1773553123.538226,0.0,0.0,-0.6475663285149322,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
18,1773553123.5467296,0.0,0.0,-0.6460773569600332,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
19,1773553123.5553365,0.0,0.0,-0.644588385405134,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
20,1773553123.5628884,0.0,0.0,-0.6430994138502348,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
21,1773553123.571134,0.0,0.0,-0.6416104422953357,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
22,1773553123.580047,0.0,0.0,-0.6401214707404366,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
23,1773553123.5877545,0.0,0.0,-0.6386324991855373,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
24,1773553123.597078,0.0,0.0,-0.6371435276306382,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
25,1773553123.6046214,0.0,0.0,-0.635654556075739,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
26,1773553123.6133227,0.0,0.0,-0.6341655845208399,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
27,1773553123.6215184,0.0,0.0,-0.6326766129659407,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
28,1773553123.6298962,0.0,0.0,-0.6311876414110416,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
29,1773553123.6379697,0.0,0.0,-0.6296986698561424,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
30,1773553123.6464336,0.0,0.0,-0.6282096983012433,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
31,1773553123.6550777,0.0,0.0,-0.626720726746344,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
32,1773553123.6630592,0.0,0.0,-0.6252317551914449,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
33,1773553123.6715567,0.0,0.0,-0.6237427836365458,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
34,1773553123.6802866,0.0,0.0,-0.6222538120816465,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
35,1773553123.6885035,0.0,0.0,-0.6207648405267474,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
36,1773553123.6965506,0.0,0.0,-0.6192758689718483,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
37,1773553123.7048256,0.0,0.0,-0.6177868974169491,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
38,1773553123.7132595,0.0,0.0,-0.61629792586205,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
39,1773553123.7216349,0.0,0.0,-0.6148089543071507,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
40,1773553123.7299464,0.0,0.0,-0.6133199827522515,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
41,1773553123.7383785,0.0,0.0,-0.6118310111973524,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
42,1773553123.7474825,0.0,0.0,-0.6103420396424533,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
43,1773553123.7546978,0.0,0.0,-0.6088530680875541,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
44,1773553123.7632906,0.0,0.0,-0.607364096532655,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
45,1773553123.7715504,0.0,0.0,-0.6058751249777559,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
46,1773553123.780233,0.0,0.0,-0.6043861534228567,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
47,1773553123.7880156,0.0,0.0,-0.6028971818679575,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
48,1773553123.7974849,0.0,0.0,-0.6014082103130584,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
49,1773553123.8071573,0.0,0.0,-0.5999192387581591,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
50,1773553123.815092,0.0,0.0,-0.59843026720326,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
51,1773553123.8219855,0.0,0.0,-0.5969412956483608,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
52,1773553123.8303847,0.0,0.0,-0.5954523240934617,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
53,1773553123.8383892,0.0,0.0,-0.5939633525385626,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
54,1773553123.846688,0.0,0.0,-0.5924743809836635,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
55,1773553123.8544297,0.0,0.0,-0.5909854094287642,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
56,1773553123.8629694,0.0,0.0,-0.5894964378738651,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
57,1773553123.8714628,0.0,0.0,-0.5880074663189658,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
58,1773553123.8798168,0.0,0.0,-0.5865184947640667,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
59,1773553123.8884811,0.0,0.0,-0.5850295232091676,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
60,1773553123.89747,0.0,0.0,-0.5835405516542684,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
61,1773553123.9060183,0.0,0.0,-0.5820515800993693,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
62,1773553123.9133599,0.0,0.0,-0.5805626085444702,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
63,1773553123.921514,0.0,0.0,-0.579073636989571,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
