step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1773560260.4856887,0.12632,0.0,-0.6728788449482179,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
1,1773560260.4938388,0.12632,0.0,-0.6713898733933189,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
2,1773560260.503301,0.12632,0.0,-0.6699009018384198,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
3,1773560260.5111988,0.12632,0.0,-0.6684119302835206,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
4,1773560260.5189147,0.12632,0.0,-0.6669229587286214,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
5,1773560260.5273488,0.12632,0.0,-0.6654339871737223,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
6,1773560260.536336,0.12632,0.0,-0.6639450156188231,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
7,1773560260.5435548,0.12632,0.0,-0.662456044063924,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
8,1773560260.5519257,0.12632,0.0,-0.6609670725090248,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
9,1773560260.5608828,0.12632,0.0,-0.6594781009541255,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
10,1773560260.5690322,0.12632,0.0,-0.6579891293992264,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
11,1773560260.5783,0.12632,0.0,-0.6565001578443272,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
12,1773560260.5852246,0.12632,0.0,-0.6550111862894281,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
13,1773560260.5937004,0.12632,0.0,-0.653522214734529,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
14,1773560260.6018953,0.12632,0.0,-0.6520332431796299,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
15,1773560260.610246,0.12632,0.0,-0.6505442716247307,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
16,1773560260.6190372,0.12632,0.0,-0.6490553000698314,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
17,1773560260.6266785,0.12632,0.0,-0.6475663285149322,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
18,1773560260.6362479,0.12632,0.0,-0.6460773569600332,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
19,1773560260.643598,0.12632,0.0,-0.644588385405134,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
20,1773560260.6520107,0.12632,0.0,-0.6430994138502348,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
21,1773560260.660787,0.12632,0.0,-0.6416104422953357,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
22,1773560260.6692655,0.12632,0.0,-0.6401214707404366,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
23,1773560260.6771965,0.12632,0.0,-0.6386324991855373,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
24,1773560260.6851883,0.12632,0.0,-0.6371435276306382,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
25,1773560260.6938906,0.12632,0.0,-0.635654556075739,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
26,1773560260.7019944,0.12632,0.0,-0.6341655845208399,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
27,1773560260.7100544,0.12632,0.0,-0.6326766129659407,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
28,1773560260.718632,0.12632,0.0,-0.6311876414110416,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
29,1773560260.7267478,0.12632,0.0,-0.6296986698561424,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
30,1773560260.73599,0.12632,0.0,-0.6282096983012433,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
31,1773560260.7435656,0.12632,0.0,-0.626720726746344,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
32,1773560260.7530668,0.12632,0.0,-0.6252317551914449,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
33,1773560260.7601757,0.12632,0.0,-0.6237427836365458,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
34,1773560260.768459,0.12632,0.0,-0.6222538120816465,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
