step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1775539710.8648677,0.0,0.0,-0.6134440637151599,-0.0,1.999,0.0,0.1,1.0,0.0,0.0,0.0
1,1775539710.8740048,0.0,0.0,-0.6119550921602608,-0.0,1.999,0.0,0.1,1.0,0.0,0.0,0.0
2,1775539710.8812437,0.0,0.0,-0.6104661206053615,-0.0,1.999,0.0,0.1,1.0,0.0,0.0,0.0
3,1775539710.8898997,0.0,0.0,-0.6089771490504624,-0.0,1.999,0.0,0.1,1.0,0.0,0.0,0.0
4,1775539710.897906,0.0,0.0,-0.6074881774955632,-0.0,1.999,0.0,0.1,1.0,0.0,0.0,0.0
5,1775539710.9062347,0.0,0.0,-0.6059992059406641,-0.0,1.999,0.0,0.1,1.0,0.0,0.0,0.0
6,1775539710.9145968,0.0,0.0,-0.6045102343857649,-0.0,1.999,0.0,0.1,1.0,0.0,0.0,0.0
7,1775539710.9233987,0.0,0.0,-0.6030212628308658,-0.0,1.999,0.0,0.1,1.0,0.0,0.0,0.0
8,1775539710.9313552,0.0,0.0,-0.6015322912759666,-0.0,1.999,0.0,0.1,1.0,0.0,0.0,0.0
9,1775539710.9401922,0.0,0.0,-0.6000433197210675,-0.0,1.999,0.0,0.1,1.0,-0.0,-0.0,0.0
10,1775539710.949297,0.0,0.0,-0.5985543481661681,-0.0,1.999,0.0,0.1,1.0,-0.0,-0.0,0.0
11,1775539710.9565241,0.000250785,0.0,-0.597065376611269,-0.0,1.999,0.0,0.1,1.0,-0.0,-0.0,0.0
12,1775539710.9645863,0.000250785,0.0,-0.5955764050563699,-0.0,1.999,0.0,0.1,1.0,-0.0,0.0,0.0
13,1775539710.9728286,0.000752355,0.000250785,-0.5944814762499773,-0.0,1.999,0.0,0.1,1.0,-0.0,-0.0,0.0
14,1775539710.9814084,0.000250785,0.0,-0.5925984619465716,-0.0,1.999,0.0,0.1,1.0,-0.0,-0.0,0.0
15,1775539710.9902737,0.00100314,0.000250785,-0.5915035331401789,-0.0,1.999,0.0,0.1,1.0,-0.0,-0.0,0.0
16,1775539710.9991975,0.0032595566714646606,0.00050157,-0.5900145615852798,-0.0,1.999,0.0,0.1,1.0,-0.001,-0.0,0.0
17,1775539711.006322,0.0035103416714646605,0.00050157,-0.5885255900303806,-0.0,1.999,0.0,0.1,1.0,-0.001,-0.0,0.0
18,1775539711.01517,0.0032595566714646606,0.00050157,-0.5870366184754814,-0.0,1.999,0.0,0.1,1.0,-0.001,0.0,0.0
19,1775539711.0235214,0.004262696671464661,0.001253925,-0.5863357324175952,-0.0,1.999,0.0,0.1,1.0,-0.001,-0.0,0.0
20,1775539711.0314322,0.0035103416714646605,0.000752355,-0.5840586753656831,-0.0,1.999,0.0,0.1,1.0,-0.001,-0.0,0.0
21,1775539711.0396779,0.00702069337166915,0.001755495,-0.582569703810784,-0.0,1.999,0.0,0.1,1.0,-0.002,-0.0,0.0
22,1775539711.0479074,0.00676990837166915,0.00150471,-0.5814747750043913,-0.0,1.999,0.0,0.1,1.0,-0.002,-0.0,0.0
23,1775539711.0561118,0.008400938371669149,0.00300942,-0.5803798461979985,-0.0,1.999,0.001,0.1,1.0,-0.002,-0.0,0.0
24,1775539711.0655458,0.010406600129112592,0.00250785,-0.5784968318945929,-0.0,1.999,0.001,0.1,1.0,-0.003,-0.0,0.0
25,1775539711.0730042,0.010155815129112592,0.00250785,-0.5770078603396938,-0.0,1.999,0.001,0.1,1.0,-0.003,-0.0,0.0
26,1775539711.0812302,0.012412291971812721,0.002257065,-0.5755188887847946,-0.0,1.999,0.001,0.1,1.0,-0.004,-0.0,0.0
27,1775539711.0898545,0.01667563697181272,0.006897515000000014,-0.5756060882239213,-0.0,1.998,0.001,0.1,1.0,-0.004,-0.0,0.0
28,1775539711.0982525,0.01617351892706511,0.0038880950000000137,-0.5729349884235028,-0.0,1.998,0.001,0.1,1.0,-0.005,-0.0,0.0
29,1775539711.1067867,0.018931656021202406,0.004389665000000014,-0.57184005961711,-0.0,1.998,0.001,0.1,1.0,-0.006,-0.0,0.0
30,1775539711.1149926,0.017677731021202406,0.002884955000000014,-0.5699570453137044,-0.0,1.998,0.001,0.1,1.0,-0.006,-0.0,0.0
31,1775539711.1229022,0.0234453482793535,0.006897515000000014,-0.5692561592558183,-0.0,1.998,0.001,0.1,1.0,-0.007,-0.0,0.0
32,1775539711.1314747,0.02457444072520258,0.004891235000000014,-0.5673731449524126,-0.0,1.998,0.002,0.1,1.0,-0.008,-0.0,0.0
33,1775539711.1397421,0.027082003380748176,0.005017555,-0.5658841733975135,-0.0,1.997,0.002,0.1,1.0,-0.009,-0.0,0.0
34,1775539711.148016,0.027834358380748173,0.0057699100000000005,-0.5647892445911207,-0.0,1.997,0.002,0.1,1.0,-0.009,-0.0,0.0
35,1775539711.1571934,0.02984044126606202,0.00526834,-0.562906230287715,-0.0,1.997,0.002,0.1,1.0,-0.01,-0.0,0.0
36,1775539711.1644905,0.03259897939904785,0.0057699100000000005,-0.5620116065451465,-0.0,1.997,0.002,0.101,1.0,-0.011,-0.0,0.0
37,1775539711.1735268,0.03861783279520008,0.00978247,-0.5617047632357668,-0.0,1.997,0.002,0.101,1.0,-0.012,-0.0,0.0
38,1775539711.1820087,0.03723957646736227,0.005111281399996342,-0.5590336634353481,0.0010000006666658666,1.996,0.003,0.101,1.0,-0.013,-0.0,0.001
39,1775539711.1896052,0.0462681004254855,0.012632324199995429,-0.5599089483714879,0.0010000006666658666,1.996,0.003,0.101,1.0,-0.014,-0.0,0.001
40,1775539711.1984231,0.04175437467638659,0.003350771999994373,-0.5584199768165886,0.0010000006666658666,1.996,0.003,0.101,1.0,-0.015,-0.0,0.001
41,1775539711.2067263,0.05429748506644133,0.01212258418766559,-0.5640237747348058,0.0010170026655070396,1.996,0.003,0.101,1.0,-0.017,-0.001,0.001
42,1775539711.2150557,0.04777983658782176,0.009363310633736514,-0.5562301192038033,0.0010340088660532236,1.996,0.003,0.101,1.0,-0.017,-0.002,0.001
43,1775539711.2232087,0.05693938839699598,0.015502837478264983,-0.5578934896369558,0.0010570195657562953,1.995,0.004,0.101,1.0,-0.019,-0.003,0.001
44,1775539711.231424,0.055185193629956206,0.011738555233718974,-0.552464090596992,0.0010600196123116729,1.995,0.004,0.101,1.0,-0.02,-0.003,0.001
45,1775539711.239509,0.06171034641011031,0.018005084100859117,-0.5541274610301445,0.0010840351587370885,1.995,0.004,0.101,1.0,-0.021,-0.004,0.001
46,1775539711.248498,0.060337199960469406,0.016998887796727896,-0.5496864525510178,0.001110055899214493,1.995,0.005,0.102,1.0,-0.022,-0.005,0.001
47,1775539711.2562838,0.07087595437040001,0.026902816323724342,-0.5537140794752091,0.0011380822527885322,1.994,0.005,0.102,1.0,-0.023,-0.006,0.001
48,1775539711.2646577,0.066364120038236,0.020630683944598036,-0.5471025521897259,0.0011440826655693998,1.994,0.005,0.102,1.0,-0.024,-0.006,0.001
49,1775539711.2733128,0.07466707445333294,0.02532495127977436,-0.549159965371385,0.002182217460575381,1.994,0.005,0.102,1.0,-0.026,-0.007,0.002
50,1775539711.2811575,0.07680982330347018,0.026824274873198425,-0.5480650365649922,0.0022162869018908056,1.994,0.006,0.102,1.0,-0.027,-0.008,0.002
51,1775539711.2895546,0.08735746064162947,0.03396225266507738,-0.5513045779921706,0.0022613690163400197,1.993,0.006,0.102,1.0,-0.029,-0.009,0.002
52,1775539711.2982655,0.08730250613771799,0.03693876619011912,-0.5476516550100567,0.0023285653107436247,1.993,0.006,0.103,0.999,-0.03,-0.011,0.002
53,1775539711.3067808,0.10102600538382955,0.04863048688578677,-0.5520733246827547,0.0034141623967801995,1.993,0.007,0.103,0.999,-0.032,-0.013,0.003
54,1775539711.31463,0.09676563888517238,0.04323201278527504,-0.5442796691517521,0.003427166417771293,1.992,0.007,0.103,0.999,-0.033,-0.013,0.003
55,1775539711.3229337,0.09918083106514826,0.04597122008732895,-0.5396383556088012,0.0035235907361833856,1.992,0.008,0.103,0.999,-0.035,-0.015,0.003
56,1775539711.3312752,0.09867926106514828,0.045720435087328946,-0.538149384053902,0.0035235907361833856,1.992,0.008,0.103,0.999,-0.035,-0.015,0.003
57,1775539711.3395257,0.10647577315658299,0.05021754322328002,-0.5378425407445222,0.0035908414429838167,1.992,0.008,0.103,0.999,-0.037,-0.016,0.003
58,1775539711.3483937,0.10389962385728603,0.050750801188612284,-0.5353717460079279,0.0046276908282629065,1.991,0.009,0.104,0.999,-0.037,-0.017,0.004
59,1775539711.3563035,0.11546361342046606,0.058252630645283326,-0.5370351164410805,0.004701058284737265,1.991,0.009,0.104,0.999,-0.039,-0.018,0.004
60,1775539711.3647192,0.1093440106585902,0.05372699191874743,-0.5316057174011166,0.004759444974753754,1.991,0.01,0.104,0.999,-0.04,-0.019,0.004
61,1775539711.373636,0.12268660557588933,0.06461462121443386,-0.5376035580678402,0.004882307392608055,1.99,0.01,0.104,0.999,-0.042,-0.021,0.004
62,1775539711.3813167,0.12276897899554091,0.06524814706403644,-0.5337503300219022,0.0059467736820059125,1.99,0.01,0.104,0.999,-0.043,-0.022,0.005
63,1775539711.3895583,0.13424429779648947,0.07475176457566401,-0.5367961337643983,0.006082010948261074,1.99,0.011,0.105,0.999,-0.045,-0.024,0.005
64,1775539711.3979003,0.12876091844960855,0.07160512257431197,-0.5293965209819023,0.006152688328362213,1.989,0.011,0.105,0.999,-0.046,-0.025,0.005
65,1775539711.4063337,0.1485063627751934,0.08742525692479294,-0.5350003189001193,0.007371556089303971,1.989,0.012,0.105,0.998,-0.049,-0.028,0.006
66,1775539711.4148877,0.1524342871033041,0.09104580974366712,-0.5339053900937267,0.007450517686579353,1.988,0.013,0.105,0.998,-0.05,-0.029,0.006
67,1775539711.4230554,0.15899212848341798,0.09665059327517855,-0.5334048090996646,0.008614550626457773,1.988,0.014,0.106,0.998,-0.052,-0.031,0.007
68,1775539711.4311807,0.1492587082955246,0.08923495973083931,-0.5263992390656751,0.008699793593502257,1.987,0.014,0.106,0.998,-0.053,-0.032,0.007
69,1775539711.4398086,0.16698887847017865,0.10125454894189331,-0.5355494217204502,0.008787096741342945,1.987,0.015,0.106,0.998,-0.054,-0.033,0.007
70,1775539711.4480805,0.1592502929414769,0.09899730589563353,-0.5283501140017783,0.008842390443955931,1.987,0.015,0.107,0.998,-0.054,-0.034,0.007
71,1775539711.4566166,0.17422447188892204,0.10988994784207926,-0.5347419974170085,0.008932812713928567,1.986,0.016,0.107,0.998,-0.055,-0.035,0.007
72,1775539711.4653664,0.1739924849406808,0.11048445388658806,-0.5304947266225639,0.010025930237289968,1.986,0.017,0.107,0.998,-0.056,-0.036,0.008
