step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1770642884.1039429,0.0,0.0,0.049999999999307376,0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
0,1770642884.1353018,0.0,0.0,0.09874999849991625,0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
0,1770642884.1680024,0.0,0.0,0.14628124826221578,0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
0,1770642884.2012942,0.0,0.0,0.1926242168152235,0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
0,1770642884.2348804,0.0,0.0,0.23767477245407953,0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
0,1770642884.2678516,0.0,0.0,0.2599329507581752,0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
0,1770642884.3012044,0.0,0.0,0.2641520506542133,0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
0,1770642884.3347614,0.0,0.0,0.2649481681734918,0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
0,1770642884.3677351,0.0,0.0,0.2650983905721435,0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
0,1770642884.4010575,0.0,0.0,0.2651267365996376,0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
0,1770642884.435215,0.0,0.0,0.26513208531780985,0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
0,1770642884.4676905,0.0,0.0,0.26513309458748774,0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
0,1770642884.5010962,0.0,0.0,0.2651332850303725,0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
0,1770642884.5345402,0.0,0.0,0.265133320965747,0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
0,1770642884.5678332,0.0,0.0,0.26513332774653553,0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
0,1770642884.6009822,0.0,0.0,0.26513332902603837,0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
0,1770642884.6342945,0.0,0.0,0.26513332926745475,0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
0,1770642884.6683404,0.0,0.0,0.26513332931303174,0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
0,1770642884.7010105,0.0,0.0,0.2651333293216123,0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
0,1770642884.7345235,0.0,0.0,0.2651333293232405,0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
0,1770642884.7680655,0.0,0.0,0.2651333293235287,0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
0,1770642884.8033717,0.0,0.0,0.26513332932360284,0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
0,1770642884.8343143,0.0,0.0,0.2651333293236124,0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
0,1770642884.868073,0.0,0.0,0.26513332932360706,0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
0,1770642884.9011898,0.0,0.0,0.26513332932360534,0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
0,1770642884.9343755,0.0,0.0,0.2651333293236089,0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
0,1770642884.9692485,0.0,0.0,0.2651333293236181,0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
0,1770642885.0011876,0.0,0.0,0.2651333293235989,0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
0,1770642885.0351682,0.0,0.0,0.26513332932359585,0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
0,1770642885.067786,0.0,0.0,0.265133329323604,0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
0,1770642885.1010501,0.0,0.0,0.2651333293236181,0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
0,1770642885.1369975,0.0,0.0,0.26513332932361044,0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
0,1770642885.1694777,0.0,0.0,0.26513332932360373,0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
0,1770642885.2013056,0.0,0.0,0.2651333293235944,0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
0,1770642885.2490745,0.0,0.0,0.2651333293236024,0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
1,1770642885.2677627,0.0,0.0,0.2665579346686147,0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
2,1770642885.3011694,0.0,0.0,0.2673454953036444,0.0,-0.0,-0.0,0.1,1.0,0.0,-0.0,0.0
3,1770642885.33429,0.0,0.0,0.26070647025200305,0.0,-0.0,-0.0,0.102,1.0,0.0,-0.0,0.0
4,1770642885.3681111,0.0,0.0,0.24918072314959333,0.0,-0.0,-0.0,0.107,1.0,0.0,-0.0,-0.0
5,1770642885.4010391,0.0,0.0,0.24051089130213535,0.0,-0.0,-0.0,0.116,1.0,-0.0,-0.0,-0.0
6,1770642885.434263,0.0,0.0,0.23203335984186968,0.0,-0.0,-0.0,0.126,1.0,-0.0,0.0,-0.0
7,1770642885.4675913,0.0,0.0,0.22672003442494046,0.0,-0.0,-0.0,0.139,1.0,-0.0,0.0,-0.0
8,1770642885.5005383,0.0,0.0,0.22671464696811336,0.0,-0.0,-0.0,0.152,1.0,-0.0,0.0,-0.0
9,1770642885.5334203,0.0,0.0,0.2231968906021911,0.0,-0.0,-0.0,0.166,1.0,-0.0,0.0,-0.0
10,1770642885.566686,0.0,0.0,0.22173433333852752,0.0,-0.0,-0.0,0.18,1.0,-0.0,0.0,-0.0
11,1770642885.6000824,0.0,0.0,0.22425151079021388,0.0,-0.0,0.0,0.192,1.0,-0.0,0.0,-0.0
12,1770642885.6333394,0.0,0.0,0.22273388692221605,0.0,-0.0,0.0,0.205,1.0,-0.0,0.0,-0.0
13,1770642885.6669838,0.0,0.0,0.22253873136926564,0.0,-0.0,0.0,0.218,1.0,-0.0,0.0,-0.0
14,1770642885.7017052,0.0,0.0,0.22493263562945018,0.0,0.0,0.0,0.23,1.0,-0.0,0.0,-0.0
15,1770642885.734834,0.0,0.0,0.22400999270200211,0.0,0.0,0.0,0.242,1.0,-0.0,0.0,-0.0
16,1770642885.7684255,0.0,0.0,0.22398587516795887,0.0,0.0,0.0,0.253,1.0,-0.0,0.0,-0.0
17,1770642885.8000624,0.0,0.0,0.2260337815127292,0.0,0.0,0.0,0.264,1.0,-0.0,0.0,-0.0
18,1770642885.834949,0.0,0.0,0.22484878495880867,0.0,0.0,0.0,0.275,1.0,-0.0,0.0,-0.0
19,1770642885.8666706,0.0,0.0,0.22531875581561941,0.0,0.0,0.0,0.286,1.0,-0.0,0.0,-0.0
20,1770642885.90002,0.0,0.0,0.22825931649249226,0.0,0.0,0.0,0.296,1.0,-0.0,0.0,-0.0
21,1770642885.9338462,0.0,0.0,0.2248872742563527,0.0,0.0,0.0,0.307,1.0,-0.0,0.0,-0.0
22,1770642885.966609,0.0,0.0,0.22412931393728702,0.0,0.0,0.0,0.318,1.0,-0.0,0.0,-0.0
23,1770642886.0000267,0.0,0.0,0.2252981780048313,0.0,0.0,0.0,0.328,1.0,-0.0,0.0,-0.0
24,1770642886.0333533,0.0,0.0,0.2254715636372194,0.0,0.0,0.0,0.338,1.0,-0.0,0.0,-0.0
25,1770642886.0684626,0.0,0.0,0.22636308321494078,0.0,0.0,0.0,0.348,1.0,-0.0,0.0,-0.0
26,1770642886.1006792,0.0,0.0,0.22666533023763855,0.0,0.0,0.0,0.358,1.0,-0.0,0.0,-0.0
27,1770642886.1333368,0.0,0.0,0.22531631001728708,0.0,0.0,0.0,0.368,1.0,-0.0,0.0,-0.0
28,1770642886.166628,0.0,0.0,0.2252865087815913,0.0,0.0,0.0,0.378,1.0,-0.0,0.0,-0.0
29,1770642886.200016,0.0,0.0,0.22721096223651008,0.0,0.0,0.0,0.387,1.0,-0.0,0.0,-0.0
30,1770642886.2333755,0.0,0.0,0.22544321365417305,0.0,0.0,0.0,0.397,1.0,-0.0,0.0,-0.0
31,1770642886.2683852,0.0,0.0,0.2254996870889584,0.0,0.0,0.0,0.406,1.0,-0.0,0.0,-0.0
32,1770642886.3012736,0.0,0.0,0.2264598060376921,0.0,0.0,0.0,0.416,1.0,-0.0,0.0,-0.0
33,1770642886.3333282,0.0,0.0,0.22594373690915312,0.0,0.0,0.0,0.425,1.0,-0.0,0.0,-0.0
34,1770642886.3683472,0.0,0.0,0.2259645601169539,0.0,0.0,0.0,0.434,1.0,-0.0,0.0,-0.0
35,1770642886.400033,0.0,0.0,0.2270832149485087,0.0,0.0,0.0,0.443,1.0,-0.0,0.0,-0.0
36,1770642886.4333205,0.0,0.0,0.22677825187644077,0.0,0.0,0.0,0.452,1.0,-0.0,0.0,-0.0
37,1770642886.4666517,0.0,0.0,0.22638592243101113,0.0,0.0,0.0,0.461,1.0,-0.0,0.0,-0.0
38,1770642886.5000331,0.0,0.0,0.2286043660517683,0.0,0.0,0.0,0.47,1.0,-0.0,0.0,-0.0
39,1770642886.5333903,0.0,0.0,0.22607673191603037,0.0,0.0,0.0,0.48,1.0,-0.0,0.0,-0.0
40,1770642886.5683994,0.0,0.0,0.22579276462622225,0.0,0.0,0.0,0.488,1.0,-0.0,0.0,-0.0
41,1770642886.6001344,0.0,0.0,0.2261451274085607,0.0,0.0,0.0,0.498,1.0,-0.0,0.0,-0.0
42,1770642886.6332924,0.0,0.0,0.2260420814689942,0.0,0.0,0.0,0.506,1.0,-0.0,0.0,-0.0
43,1770642886.6666465,0.0,0.0,0.22623142679351455,0.0,0.0,0.0,0.515,1.0,-0.0,0.0,-0.0
44,1770642886.7017684,0.0,0.0,0.2283783979079925,0.0,0.0,0.0,0.524,1.0,-0.0,0.0,-0.0
45,1770642886.734079,0.0,0.0,0.22736146331023274,0.0,0.0,0.0,0.533,1.0,-0.0,0.0,-0.0
46,1770642886.7669642,0.0,0.0,0.2258382799123461,0.0,0.0,0.0,0.542,1.0,-0.0,0.0,-0.0
47,1770642886.8000467,0.0,0.0,0.22729985891583504,0.0,0.0,0.0,0.551,1.0,-0.0,0.0,-0.0
