step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1776470555.281017,0.0,0.0,-0.6134440637151599,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
1,1776470555.29064,0.0,0.0,-0.6119550921602608,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
2,1776470555.2978194,0.0,0.0,-0.6104661206053615,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
3,1776470555.306685,0.0,0.0,-0.6089771490504624,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
4,1776470555.3144937,0.0,0.0,-0.6074881774955632,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
5,1776470555.3227875,0.0,0.0,-0.6059992059406641,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
6,1776470555.3311095,0.0,0.0,-0.6045102343857649,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
7,1776470555.340226,0.0,0.0,-0.6030212628308658,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
8,1776470555.348807,0.0,0.0,-0.6015322912759666,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
9,1776470555.3559127,0.0,0.0,-0.6000433197210675,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
10,1776470555.364521,0.0,0.0,-0.5985543481661681,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
11,1776470555.372606,0.0,0.0,-0.597065376611269,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
12,1776470555.3809886,0.0,0.0,-0.5955764050563699,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
13,1776470555.3896446,0.0,0.0,-0.5940874335014709,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
14,1776470555.3977828,0.0,0.0,-0.5925984619465716,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
15,1776470555.4072227,0.0,0.0,-0.5911094903916725,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
16,1776470555.4144907,0.0,0.0,-0.5896205188367734,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
17,1776470555.4228652,0.0,0.0,-0.5881315472818742,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
18,1776470555.4328976,0.0,0.0,-0.586642575726975,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
19,1776470555.4394438,0.0,0.0,-0.5851536041720758,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
20,1776470555.4483407,0.0,0.0,-0.5836646326171766,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
21,1776470555.4566333,0.0,0.0,-0.5821756610622775,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
22,1776470555.4644332,0.0,0.0,-0.5806866895073783,-0.0,1.0,-0.0,0.1,1.0,0.0,-0.0,0.0
