step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1776486236.150541,0.0,0.0,-0.6134440637151599,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
1,1776486236.159023,0.0,0.0,-0.6119550921602608,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
2,1776486236.167369,0.0,0.0,-0.6104661206053615,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
3,1776486236.1757665,0.0,0.0,-0.6089771490504624,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
4,1776486236.1839702,0.0,0.0,-0.6074881774955632,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
5,1776486236.1921353,0.0,0.0,-0.6059992059406641,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
6,1776486236.2006736,0.0,0.0,-0.6045102343857649,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
7,1776486236.2108643,0.0,0.0,-0.6030212628308658,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
8,1776486236.218247,0.0,0.0,-0.6015322912759666,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
9,1776486236.2257075,0.0,0.0,-0.6000433197210675,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
10,1776486236.234706,0.0,0.0,-0.5985543481661681,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
11,1776486236.245218,0.0,0.0,-0.597065376611269,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
12,1776486236.2506843,0.0,0.0,-0.5955764050563699,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
13,1776486236.2602642,0.0,0.0,-0.5940874335014709,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
14,1776486236.2691143,0.0,0.0,-0.5925984619465716,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
15,1776486236.276594,0.0,0.0,-0.5911094903916725,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
16,1776486236.2853901,0.0,0.0,-0.5896205188367734,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
17,1776486236.2922614,0.0,0.0,-0.5881315472818742,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
18,1776486236.3018405,0.0,0.0,-0.586642575726975,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
19,1776486236.3097825,0.0,0.0,-0.5851536041720758,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
20,1776486236.3210893,0.0,0.0,-0.5836646326171766,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
21,1776486236.32655,0.0,0.0,-0.5821756610622775,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
22,1776486236.335447,0.0,0.0,-0.5806866895073783,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
23,1776486236.343328,0.0,0.0,-0.5791977179524792,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
24,1776486236.351486,0.0,0.0,-0.5777087463975801,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
25,1776486236.359147,0.0,0.0,-0.5762197748426809,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
26,1776486236.367796,0.0,0.0,-0.5747308032877817,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
27,1776486236.375646,0.0,0.0,-0.5732418317328826,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
28,1776486236.3838096,0.0,0.0,-0.5717528601779833,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
29,1776486236.3941295,0.0,0.0,-0.5702638886230842,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
30,1776486236.401568,0.0,0.0,-0.5687749170681851,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
31,1776486236.4102244,0.0,0.0,-0.5672859455132859,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
32,1776486236.41776,0.0,0.0,-0.5657969739583868,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
33,1776486236.4270408,0.0,0.0,-0.5643080024034877,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
34,1776486236.4349153,0.0,0.0,-0.5628190308485884,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
35,1776486236.4422336,0.0,0.0,-0.5613300592936892,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
36,1776486236.4504962,0.0,0.0,-0.55984108773879,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
37,1776486236.4589748,0.0,0.0,-0.5583521161838909,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
38,1776486236.4679778,0.0,0.0,-0.5568631446289918,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
39,1776486236.4755623,0.0,0.0,-0.5553741730740926,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
40,1776486236.4839768,0.0,0.0,-0.5538852015191935,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
41,1776486236.4945214,0.0,0.0,-0.5523962299642944,-0.0,-0.0,1.0,0.1,1.0,0.0,-0.0,0.0
