step,sim_time,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1776483385.0642776,0.0,0.0,0.0500000005607788,0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
0,1776483385.094886,-0.09999821917590174,0.09999821917590174,0.09874989507828129,0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
0,1776483385.1292455,-0.19749264073018957,0.19749262814672763,0.1462804981790161,-7.977241200688244e-05,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
0,1776483385.1638422,-0.2925552160350654,0.2925552040120988,0.1926234571361936,-3.366362618409803e-05,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
0,1776483385.1957977,-0.3589697906852703,0.3589708672332478,0.23780685044173405,-1.7939771543276796e-05,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
0,1776483385.2293444,-0.3483008970833935,0.3483011802241315,0.24727608567159115,-1.1735048899116024e-05,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
0,1776483385.2674947,-0.3466475643511138,0.34664739188125354,0.24988099891095245,8.565100435059131e-05,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
0,1776483385.3002605,-0.34743124615871074,0.3474288948654126,0.24970826869781548,2.919727121116576e-05,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
0,1776483385.3296256,-0.34729579556954804,0.3472918596363411,0.24963642805289388,0.00032489233686843063,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
0,1776483385.3678014,-0.3472840392875447,0.34727110703848335,0.24966741574693369,0.0006191894791599573,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
0,1776483385.3990793,-0.34729249945841517,0.34727338531698076,0.2496632128788442,0.000818693622503173,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
0,1776483385.428806,-0.3472927220891399,0.34727039483996613,0.2496615492579422,0.0009244692428900277,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
0,1776483385.4729605,-0.34729338134714743,0.34726934779636554,0.24966190287512538,0.0009839166197887328,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
0,1776483385.5011132,-0.3472939202522381,0.34726892291899686,0.24966182785871738,0.0010160595511142494,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
0,1776483385.538854,-0.34729417064609225,0.3472686608803869,0.24966180832694362,0.0010332041414990996,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
0,1776483385.5679352,-0.3472943093321409,0.34726852808521463,0.249661811511028,0.0010423800008484713,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
0,1776483385.6016293,-0.3472943858352923,0.347268459028129,0.24966181069283447,0.0010472732427439994,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
0,1776483385.63576,-0.34729442623709794,0.34726842191495416,0.2496618105811241,0.0010498793734930992,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
0,1776483385.6637607,-0.3472944478337959,0.34726840226990485,0.2496618106789178,0.0010512673606707043,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
