step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1776122757.387844,0.0,0.0,-0.6134440637151599,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
1,1776122757.3954775,0.0,0.0,-0.6119550921602608,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
2,1776122757.4051578,0.0,0.0,-0.6104661206053615,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
3,1776122757.4133136,0.0,0.0,-0.6089771490504624,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
4,1776122757.4204323,0.0,0.0,-0.6074881774955632,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
5,1776122757.4290872,0.0,0.0,-0.6059992059406641,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
6,1776122757.437963,0.0,0.0,-0.6045102343857649,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
7,1776122757.44534,0.0,0.0,-0.6030212628308658,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
8,1776122757.4536457,0.0,0.0,-0.6015322912759666,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
9,1776122757.4619935,0.0,0.0,-0.6000433197210675,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
10,1776122757.4707234,0.0,0.0,-0.5985543481661681,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
11,1776122757.481606,0.0,0.0,-0.597065376611269,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
12,1776122757.4892044,0.0,0.0,-0.5955764050563699,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
13,1776122757.4957566,0.0,0.0,-0.5940874335014709,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
14,1776122757.503937,0.0,0.0,-0.5925984619465716,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
15,1776122757.5182433,0.0,0.0,-0.5911094903916725,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
16,1776122757.524521,0.0,0.0,-0.5896205188367734,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
17,1776122757.5298805,0.0,0.0,-0.5881315472818742,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
18,1776122757.5371535,0.0,0.0,-0.586642575726975,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
19,1776122757.5455394,0.0,0.0,-0.5851536041720758,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
20,1776122757.554122,0.0,0.0,-0.5836646326171766,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
21,1776122757.563005,0.0,0.0,-0.5821756610622775,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
22,1776122757.5709827,0.0,0.0,-0.5806866895073783,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
23,1776122757.5797834,0.0,0.0,-0.5791977179524792,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
24,1776122757.5871758,0.0,0.0,-0.5777087463975801,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
25,1776122757.5962708,0.0,0.0,-0.5762197748426809,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
26,1776122757.604167,0.0,0.0,-0.5747308032877817,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
27,1776122757.6123054,0.0,0.0,-0.5732418317328826,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
28,1776122757.6215222,0.0,0.0,-0.5717528601779833,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
29,1776122757.6306243,0.0,0.0,-0.5702638886230842,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
30,1776122757.639954,0.0,0.0,-0.5687749170681851,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
31,1776122757.645928,0.0,0.0,-0.5672859455132859,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
32,1776122757.6536276,0.0,0.0,-0.5657969739583868,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
33,1776122757.6622663,0.0,0.0,-0.5643080024034877,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
34,1776122757.6703155,0.0,0.0,-0.5628190308485884,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
35,1776122757.6787128,0.0,0.0,-0.5613300592936892,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
36,1776122757.687028,0.0,0.0,-0.55984108773879,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
37,1776122757.6957092,0.0,0.0,-0.5583521161838909,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
38,1776122757.7043097,0.0,0.0,-0.5568631446289918,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
39,1776122757.7126021,0.0,0.0,-0.5553741730740926,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
40,1776122757.7219174,0.0,0.0,-0.5538852015191935,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
41,1776122757.7301545,0.0,0.0,-0.5523962299642944,-0.0,1.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
