step,timestamp,u0,u1,u2,u3,u0_rate,u1_rate,u2_rate,u3_rate,orb_pose_x,orb_pose_y,orb_pose_z,orb_pose_qw,orb_pose_qx,orb_pose_qy,orb_pose_qz,orb_pose_vx,orb_pose_vy,orb_pose_vz,orb_pose_avx,orb_pose_avy,orb_pose_avz,mot_pose_x,mot_pose_y,mot_pose_z,mot_pose_qw,mot_pose_qx,mot_pose_qy,mot_pose_qz,mot_pose_vx,mot_pose_vy,mot_pose_vz,mot_pose_avx,mot_pose_avy,mot_pose_avz,est_pose_x,est_pose_y,est_pose_z,est_pose_qw,est_pose_qx,est_pose_qy,est_pose_qz,est_pose_vx,est_pose_vy,est_pose_vz,est_pose_avx,est_pose_avy,est_pose_avz,ukf_pose_x,ukf_pose_y,ukf_pose_z,ukf_pose_qw,ukf_pose_qx,ukf_pose_qy,ukf_pose_qz,ukf_pose_vx,ukf_pose_vy,ukf_pose_vz,ukf_pose_avx,ukf_pose_avy,ukf_pose_avz,traj_x_ref,traj_y_ref,traj_z_ref,traj_qw_ref,traj_qx_ref,traj_qy_ref,traj_qz_ref,est_param_thrust_ratio,est_param_drag_coeff_z,est_param_tau_rate,fixed_centre_rate_deg,fixed_max_rate_deg,fixed_rate_expo,fixed_angle_max_deg,est_param_tau_angle,est_param_fc_roll_offset_deg,est_param_fc_pitch_offset_deg,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1765256572.4140086,0.001700660151085497,0.03542907930755901,0.3686686752723287,0.007236381646879771,-2.769811446029849e-06,6.43934466952531e-05,-5.652235762317742e-06,7.597654764032128e-05,-0.336,0.01,0.052,1.0,0.001,0.02,0.012,-0.008,-0.001,0.001,0.0,0.0,0.003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.334481203032671,0.01070676691809837,0.05177443609411837,0.9999482401239055,0.0,0.0,0.010174334037391684,-4.511278195828256e-05,-0.00018045112783311853,0.0001503759398609323,0.0,0.0,0.00031578947370795586,-0.33431816912360346,0.010689107169637703,0.04709750143734642,0.9999166093158524,0.0002950423903976904,0.00808570100426127,0.010065227446335883,0.007831167864001398,-0.000442646260922244,-0.10070296506360886,0.0,0.0,-0.006954249307914273,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,0.08,100.0,100.0,0.5,55.0,0.08,0.0,0.0,0.0018,0.0018,0.0002,0.008
1,1765256572.4822996,0.001393526874221081,0.03389013026328206,0.3731153287523557,0.0070713846233465055,-0.0015356663843220804,-0.007694745221384733,0.022233267400134635,-0.0008249851176663292,-0.336,0.01,0.052,1.0,0.001,0.02,0.012,0.002,-0.007,0.004,0.0,0.0,-0.005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33451983274677777,0.010621171778456603,0.04985444239960699,0.9999246720913473,0.0008464882484179384,0.006852002913184946,0.01014808635826506,0.003720154056579686,-0.0016485106035781065,-0.03897771501962921,0.0,0.0,-0.006821625227279046,-0.3338773589290325,0.01047971868686437,0.04812931117489294,0.9998781196324433,0.0007176168863347757,0.012088356536191407,0.009854062235848353,0.01721617430084081,-0.0025285240437528007,-0.011011300998197283,0.0,0.0,-0.010091448799293815,0.0,0.0,0.01694915254237288,1.0,0.0,0.0,0.0,28.003936180499124,0.0,0.08,100.0,100.0,0.5,55.0,0.08,-9.360282699308422e-07,4.283778631109956e-06,0.0021,0.0016,0.0002,0.0097
2,1765256572.5514603,0.0023302657610553136,0.03261537146474309,0.37221406953915565,0.006976559387593594,0.004683694434171163,-0.006373793992694863,-0.00450629606599981,-0.0004741261787645594,-0.336,0.011,0.053,1.0,0.0,0.02,0.012,-0.01,0.003,-0.003,0.0,0.0,0.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3348782632964495,0.011259560115556738,0.04884995542028234,0.9998943356952029,-0.000650861522892442,0.010524682585090612,0.010006242072327663,0.005498641933384703,0.007106781620890135,-0.005667806306012706,0.0,0.0,-0.008927220524147527,-0.33399410689372866,0.011757654772404792,0.04988871430069125,0.9998611614017635,-4.609545106918189e-05,0.013573509396764596,0.009665176572722185,0.021922321205531364,0.007608094869199573,0.03745671159814219,0.0,0.0,-0.01081666391569424,0.0,0.0,0.03389830508474576,1.0,0.0,0.0,0.0,28.005071983546326,0.0,0.08,100.0,100.0,0.5,55.0,0.08,3.809217102256291e-05,4.996659535114359e-05,0.002,0.002,0.0002,0.0115
3,1765256572.6174054,0.0025752116277273627,0.030272675973546853,0.3720946285965054,0.006978761487831931,0.0012247293333602447,-0.011713477455981194,-0.0005972047132509137,1.1010501191685909e-05,-0.335,0.011,0.05,0.999,-0.011,0.026,0.018,0.02,-0.019,-0.04,0.0,0.0,0.053,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3342327333298269,0.011631338554129863,0.04635978118965874,0.9998621274923949,7.5813862105479114e-06,0.01322509140644903,0.010041061009449759,0.02051870246123721,0.006664182510491155,0.01524394371888773,0.0,0.0,-0.00202813946781216,-0.3322664233654018,0.01207089287713084,0.0487065199070649,0.9998423574539927,0.0004961617821421671,0.014761452631112492,0.009854622293500028,0.03883315494450265,0.006376518795813604,0.055116350059339764,0.0,0.0,-0.007718274479747773,0.0,0.0,0.05084745762711865,1.0,0.0,0.0,0.0,27.994601385839044,0.0,0.08,100.0,100.0,0.5,55.0,0.08,2.695251030393684e-05,5.685839172137141e-05,0.0032,0.0039,0.0002,0.0073
4,1765256572.6831093,0.0004169016003696545,0.027397465976613796,0.36932511444176747,0.006868910740319641,-0.010791550136788541,-0.014376049984665299,-0.013847570773689189,-0.0005492537375614457,-0.332,0.008,0.056,0.999,-0.015,0.03,0.017,0.054,-0.057,0.128,0.0,0.0,-0.028,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33230267472851843,0.008770404500179909,0.05047186998337662,0.9998384535482914,0.0009920837313678263,0.014848619787470244,0.010079735434938761,0.03877735397736972,-0.013470290727385122,0.06252981134552277,0.0,0.0,-0.008525581551327894,-0.3290798606100882,0.00783291432595086,0.05597394296481792,0.9998377455345957,0.0009971769518260633,0.015111073691468718,0.009754162922294965,0.057881043279682964,-0.014627688951089908,0.10256837621471931,0.0,0.0,-0.01058162391663206,0.0,0.0,0.06779661016949153,1.0,0.0,0.0,0.0,28.0004742376084,0.0,0.08,100.0,100.0,0.5,55.0,0.08,-0.0004854051090830248,7.404513745957435e-05,0.002,0.0019,0.0002,0.0089
5,1765256572.7484503,-0.0021937521502911395,0.023826591756605293,0.36504418818554674,0.006766310010277251,-0.01305326875330397,-0.017854371100042513,-0.02140463128110345,-0.0005130036502119554,-0.328,0.004,0.068,0.999,-0.02,0.032,0.018,0.105,-0.077,0.202,0.0,0.0,0.005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32819050302343794,0.00512357073728953,0.060290118484331315,0.999830957504345,0.0012077078131357386,0.015357420238937346,0.010037305484414708,0.06266809638287743,-0.028244368448793602,0.11831432339222574,0.0,0.0,-0.009317860164832055,-0.32338138104312497,0.0032068906729629167,0.06933530153179623,0.9998433396807141,0.0005075945029982577,0.014790467608147504,0.00970981523350739,0.0813434798313285,-0.0290322512376074,0.1528077543222512,0.0,0.0,-0.010799242557864477,0.0,0.0,0.0847457627118644,1.0,0.0,0.0,0.0,28.018744737012536,0.0,0.08,100.0,100.0,0.5,55.0,0.08,-0.0010970204252891327,-0.00010327888959873593,0.002,0.002,0.0002,0.0087
6,1765256572.8075166,-0.004024044112910298,0.018160814507088948,0.3612421974535497,0.006644156747533511,-0.009151459813095793,-0.028328886247581724,-0.019009953659985205,-0.0006107663137187047,-0.316,0.001,0.081,0.999,-0.021,0.031,0.018,0.231,-0.065,0.264,0.0,0.0,0.009,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31853442742535004,0.002026361466186494,0.07263904080170293,0.9998379406093197,0.0005748098664420296,0.015081389547912723,0.009813959498392458,0.10314835302648406,-0.03428562019717937,0.1633806964821511,0.0,0.0,-0.010313739606425731,-0.31106398314624095,-0.00025773805960537476,0.08442593183757541,0.9998589929467455,-0.000396803488748506,0.013860576120086723,0.009472127539815205,0.12053552601291267,-0.03396149429347277,0.1898397979146469,0.0,0.0,-0.011135620534034739,0.0,0.0,0.1016949152542373,1.0,0.0,0.0,0.0,28.03544793273403,0.0,0.08,100.0,100.0,0.5,55.0,0.08,-0.0014686576531603044,-0.0014963170417222871,0.0009,0.001,0.0002,0.0035
7,1765256572.8801975,-0.004535301835051347,0.01002183568605632,0.36039895869839944,0.006569218403738769,-0.0025562886107052445,-0.04069489410516314,-0.0042161937757511925,-0.00037469171897371424,-0.29,0.003,0.097,0.999,-0.025,0.03,0.019,0.264,-0.168,0.028,0.0,0.0,0.033,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30195508749947203,0.0006180519080985275,0.08177078236999182,0.9998532476576453,-0.000421306448599937,0.014065556304604496,0.009770658891692773,0.15652384436619146,-0.03149677104400034,0.17918407329731736,0.0,0.0,-0.009977714001389082,-0.2909961468274209,-0.001439080823887281,0.09436369898718538,0.9998833419303407,-0.001260285256120667,0.011944750303681851,0.00943594995055769,0.17159275608818292,-0.03000395638844698,0.1982713424770275,0.0,0.0,-0.010864984317976799,0.0,0.0,0.11864406779661017,1.0,0.0,0.0,0.0,28.015824304751426,0.0,0.08,100.0,100.0,0.5,55.0,0.08,-0.0013504856949548422,-0.004543857339359942,0.0013,0.0017,0.0002,0.0083
8,1765256572.9498088,-0.005613925451564647,0.005312615818874451,0.3602732413224411,0.006471717514302847,-0.0053931180825665,-0.023546099335909332,-0.0006285868797916774,-0.000487504447179606,-0.286,-0.001,0.1,0.999,-0.026,0.03,0.018,0.142,-0.097,0.095,0.0,0.0,-0.016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2917156405718693,-0.003499667349856533,0.0916594065170686,0.9998832229520727,-0.0011614135330870387,0.011855309806439677,0.009573045856697186,0.1679249227552308,-0.03862932633540688,0.18955811797976105,0.0,0.0,-0.010975157967865178,-0.28011149710518546,-0.006008490085439744,0.10489934853520966,0.9999176763275132,-0.001681250262507764,0.00877474158245429,0.009209662073205603,0.17932452638005625,-0.03651712910236239,0.20761706445521533,0.0,0.0,-0.011236760110169726,0.0,0.0,0.13559322033898305,1.0,0.0,0.0,0.0,27.996756823551642,0.0,0.08,100.0,100.0,0.5,55.0,0.08,-0.0022468594888509384,-0.004173685218919154,0.0015,0.0028,0.0005,0.0083
9,1765256573.0188086,-0.011431046371229795,0.0020250867527356955,0.36334129484122457,0.006412375613739017,-0.029085604598325744,-0.01643764533069378,0.0153402675939171,-0.0002967095028191529,-0.268,-0.024,0.101,0.999,-0.027,0.028,0.02,0.24,-0.226,-0.044,0.0,0.0,0.008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27950402506393424,-0.018369522067959665,0.09405161027267073,0.9999160879772199,-0.001140240377714466,0.008698167790950447,0.00953198475104561,0.17992194642688253,-0.08417616482328197,0.17560337820368688,0.0,0.0,-0.00969875014896481,-0.2672254428065802,-0.023913925872047118,0.10630039424340604,0.9999363489014014,-0.0019786750187154017,0.006224122895099974,0.009200178535866809,0.18777688105904522,-0.08192508314833208,0.19190521240945901,0.0,0.0,-0.01057830827686601,0.0,0.0,0.15254237288135594,1.0,0.0,0.0,0.0,27.921017191056215,0.0,0.08,100.0,100.0,0.5,55.0,0.08,-0.007901994725015307,-0.004275745063566877,0.0014,0.002,0.0002,0.0131
