step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1776469076.0588973,0.0,0.0,-0.6134440637151599,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
1,1776469076.066963,0.0,0.0,-0.6119550921602608,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
2,1776469076.0766985,0.0,0.0,-0.6104661206053615,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
3,1776469076.0846097,0.0,0.0,-0.6089771490504624,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
4,1776469076.0926492,0.0,0.0,-0.6074881774955632,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
5,1776469076.1005962,0.0,0.0,-0.6059992059406641,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
6,1776469076.1101625,0.0,0.0,-0.6045102343857649,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
7,1776469076.1172895,0.0,0.0,-0.6030212628308658,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
8,1776469076.126602,0.0,0.0,-0.6015322912759666,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
9,1776469076.1352184,0.0,0.0,-0.6000433197210675,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
10,1776469076.1424007,0.0,0.0,-0.5985543481661681,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
11,1776469076.1504576,0.0,0.0,-0.597065376611269,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
12,1776469076.1590877,0.0,0.0,-0.5955764050563699,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
13,1776469076.1672783,0.0,0.0,-0.5940874335014709,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
14,1776469076.176668,0.0,0.0,-0.5925984619465716,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
15,1776469076.1849985,0.0,0.0,-0.5911094903916725,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
16,1776469076.1924915,0.0,0.0,-0.5896205188367734,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
17,1776469076.2012014,0.0,0.0,-0.5881315472818742,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
18,1776469076.208929,0.0,0.0,-0.586642575726975,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
19,1776469076.2186348,0.0,0.0,-0.5851536041720758,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
20,1776469076.2254903,0.0,0.0,-0.5836646326171766,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
21,1776469076.234267,0.0,0.0,-0.5821756610622775,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
22,1776469076.2424593,0.0,0.0,-0.5806866895073783,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
23,1776469076.2507026,0.0,0.0,-0.5791977179524792,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
24,1776469076.2596078,0.0,0.0,-0.5777087463975801,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
25,1776469076.267327,0.0,0.0,-0.5762197748426809,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
26,1776469076.2756898,0.0,0.0,-0.5747308032877817,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
27,1776469076.2846177,0.0,0.0,-0.5732418317328826,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
28,1776469076.2938783,0.0,0.0,-0.5717528601779833,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
29,1776469076.3015573,0.0,0.0,-0.5702638886230842,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
30,1776469076.3089364,0.0,0.0,-0.5687749170681851,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
31,1776469076.3176153,0.0,0.0,-0.5672859455132859,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
32,1776469076.3263462,0.0,0.0,-0.5657969739583868,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
33,1776469076.3350472,0.0,0.0,-0.5643080024034877,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
34,1776469076.342981,0.0,0.0,-0.5628190308485884,-0.0,1.0,1.0,0.1,1.0,-0.0,-0.0,-0.0
