step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1773554821.793054,0.00075792,-0.00050528,-0.6728788449482179,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
1,1773554821.800642,0.00075792,-0.00050528,-0.6713898733933189,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
2,1773554821.8090527,0.00075792,-0.00050528,-0.6699009018384198,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
3,1773554821.8170924,0.00075792,-0.00050528,-0.6684119302835206,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
4,1773554821.8256786,0.00075792,-0.00050528,-0.6669229587286214,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
5,1773554821.8340664,0.00075792,-0.00050528,-0.6654339871737223,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
6,1773554821.8428214,0.00075792,-0.00050528,-0.6639450156188231,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
7,1773554821.8513818,0.00075792,-0.00050528,-0.662456044063924,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
8,1773554821.8591015,0.00075792,-0.00050528,-0.6609670725090248,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
9,1773554821.8671033,0.00075792,-0.00050528,-0.6594781009541255,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
10,1773554821.8753908,0.00075792,-0.00050528,-0.6579891293992264,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
11,1773554821.883906,0.00075792,-0.00050528,-0.6565001578443272,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
12,1773554821.8925009,0.00075792,-0.00050528,-0.6550111862894281,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
13,1773554821.900279,0.00075792,-0.00050528,-0.653522214734529,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
14,1773554821.908658,0.00075792,-0.00050528,-0.6520332431796299,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
15,1773554821.918408,0.00075792,-0.00050528,-0.6505442716247307,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
16,1773554821.9253843,0.00075792,-0.00050528,-0.6490553000698314,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
17,1773554821.9345043,0.00075792,-0.00050528,-0.6475663285149322,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
18,1773554821.942239,0.00075792,-0.00050528,-0.6460773569600332,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
19,1773554821.9503145,0.00075792,-0.00050528,-0.644588385405134,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
20,1773554821.9588058,0.00075792,-0.00050528,-0.6430994138502348,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
21,1773554821.967206,0.00075792,-0.00050528,-0.6416104422953357,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
22,1773554821.9757338,0.00075792,-0.00050528,-0.6401214707404366,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
23,1773554821.9836068,0.00075792,-0.00050528,-0.6386324991855373,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
24,1773554821.9917333,0.00075792,-0.00050528,-0.6371435276306382,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
25,1773554822.0003016,0.00075792,-0.00050528,-0.635654556075739,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
26,1773554822.008418,0.00075792,-0.00050528,-0.6341655845208399,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
27,1773554822.0168402,0.00075792,-0.00050528,-0.6326766129659407,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
28,1773554822.0252292,0.00075792,-0.00050528,-0.6311876414110416,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
29,1773554822.0337903,0.00075792,-0.00050528,-0.6296986698561424,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
30,1773554822.0419111,0.00075792,-0.00050528,-0.6282096983012433,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
31,1773554822.0502107,0.00075792,-0.00050528,-0.626720726746344,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
32,1773554822.0587077,0.00075792,-0.00050528,-0.6252317551914449,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
33,1773554822.0670156,0.00075792,-0.00050528,-0.6237427836365458,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
34,1773554822.0755267,0.00075792,-0.00050528,-0.6222538120816465,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
35,1773554822.0839834,0.00075792,-0.00050528,-0.6207648405267474,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
36,1773554822.09224,0.00075792,-0.00050528,-0.6192758689718483,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
37,1773554822.1005335,0.00075792,-0.00050528,-0.6177868974169491,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
38,1773554822.1089146,0.00075792,-0.00050528,-0.61629792586205,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
39,1773554822.1170092,0.00075792,-0.00050528,-0.6148089543071507,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
40,1773554822.1252182,0.00075792,-0.00050528,-0.6133199827522515,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
41,1773554822.1336162,0.00075792,-0.00050528,-0.6118310111973524,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
42,1773554822.1419976,0.00075792,-0.00050528,-0.6103420396424533,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
43,1773554822.1505241,0.00075792,-0.00050528,-0.6088530680875541,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
44,1773554822.1585393,0.00075792,-0.00050528,-0.607364096532655,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
45,1773554822.1668348,0.00075792,-0.00050528,-0.6058751249777559,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
46,1773554822.175583,0.00075792,-0.00050528,-0.6043861534228567,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
47,1773554822.183797,0.00075792,-0.00050528,-0.6028971818679575,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
48,1773554822.1921108,0.00075792,-0.00050528,-0.6014082103130584,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
49,1773554822.2006824,0.00075792,-0.00050528,-0.5999192387581591,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
50,1773554822.2086763,0.00075792,-0.00050528,-0.59843026720326,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
51,1773554822.2181478,0.00075792,-0.00050528,-0.5969412956483608,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
52,1773554822.225299,0.00075792,-0.00050528,-0.5954523240934617,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
53,1773554822.2349908,0.00075792,-0.00050528,-0.5939633525385626,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
54,1773554822.242816,0.00075792,-0.00050528,-0.5924743809836635,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
55,1773554822.2506645,0.00075792,-0.00050528,-0.5909854094287642,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
56,1773554822.2586706,0.00075792,-0.00050528,-0.5894964378738651,-0.0,0.004,0.006,0.1,1.0,0.0,-0.0,0.0
